x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+1.800000E+00,-15.260050E+00,-35.990E-03,-17.337E-03,-2.833E-03
+1.805000E+00,-15.159548E+00,-35.990E-03,-28.015E-03,-1.577E-03
+1.810000E+00,-15.473618E+00,-35.990E-03,-28.015E-03,-4.717E-03
+1.815000E+00,-15.071608E+00,-24.683E-03,-2.261E-03,-4.717E-03
+1.820000E+00,-15.260050E+00,-35.990E-03,-7.915E-03,-2.582E-03
+1.825000E+00,-15.297739E+00,+4.211E-03,-39.322E-03,-697E-06
+1.830000E+00,-15.461055E+00,-35.990E-03,-66.960E-03,-823E-06
+1.835000E+00,-15.184673E+00,-7.095E-03,-16.709E-03,-3.587E-03
+1.840000E+00,-15.285176E+00,-35.990E-03,-38.693E-03,-4.466E-03
+1.845000E+00,-15.159548E+00,-67.397E-03,-19.221E-03,-697E-06
+1.850000E+00,-15.084171E+00,-74.935E-03,-7.915E-03,-4.717E-03
+1.855000E+00,-15.360553E+00,-35.990E-03,-42.462E-03,-4.717E-03
+1.860000E+00,-15.071608E+00,-17.146E-03,-7.915E-03,-4.717E-03
+1.865000E+00,-15.385678E+00,-44.784E-03,-3.518E-03,-3.838E-03
+1.870000E+00,-15.084171E+00,+2.955E-03,-7.915E-03,-823E-06
+1.875000E+00,-14.958543E+00,-7.095E-03,-7.915E-03,-4.717E-03
+1.880000E+00,-14.858040E+00,-14.633E-03,-17.337E-03,-2.582E-03
+1.885000E+00,-15.159548E+00,-67.397E-03,-12.312E-03,+1.564E-03
+1.890000E+00,-15.473618E+00,+2.955E-03,+11.558E-03,-4.717E-03
+1.895000E+00,-14.895729E+00,-13.377E-03,-22.362E-03,-697E-06
+1.900000E+00,-15.260050E+00,-17.146E-03,-7.915E-03,-2.330E-03
+1.905000E+00,-15.385678E+00,-58.603E-03,-23.618E-03,-1.577E-03
+1.910000E+00,-15.850502E+00,-34.734E-03,-47.487E-03,-4.843E-03
+1.915000E+00,-15.071608E+00,-7.095E-03,-7.915E-03,-3.587E-03
+1.920000E+00,-15.285176E+00,-17.146E-03,-17.337E-03,-4.969E-03
+1.925000E+00,-15.159548E+00,-35.990E-03,-7.915E-03,-1.577E-03
+1.930000E+00,-15.473618E+00,-34.734E-03,-7.915E-03,-948E-06
+1.935000E+00,-15.360553E+00,-35.990E-03,-22.362E-03,-5.848E-03
+1.940000E+00,-15.260050E+00,-14.633E-03,-28.015E-03,-2.833E-03
+1.945000E+00,-15.385678E+00,-35.990E-03,-12.312E-03,-1.577E-03
+1.950000E+00,-15.473618E+00,+4.211E-03,-7.915E-03,-4.717E-03
+1.955000E+00,-15.071608E+00,-7.095E-03,-7.915E-03,-697E-06
+1.960000E+00,-15.096734E+00,-14.633E-03,-18.593E-03,-2.833E-03
+1.965000E+00,-15.473618E+00,+4.211E-03,-39.322E-03,-697E-06
+1.970000E+00,-15.084171E+00,+4.211E-03,-29.271E-03,-8.486E-03
+1.975000E+00,-15.184673E+00,+4.211E-03,-48.116E-03,-4.717E-03
+1.980000E+00,-15.071608E+00,-35.990E-03,-37.437E-03,-4.969E-03
+1.985000E+00,-15.385678E+00,+4.211E-03,-28.015E-03,-1.577E-03
+1.990000E+00,-15.473618E+00,-34.734E-03,-8.543E-03,-948E-06
+1.995000E+00,-15.184673E+00,-35.990E-03,-13.568E-03,-2.959E-03
+2.000000E+00,-15.071608E+00,-35.990E-03,-28.015E-03,-4.466E-03
+2.005000E+00,-15.159548E+00,-35.990E-03,-19.221E-03,-4.717E-03
+2.010000E+00,-15.071608E+00,+2.955E-03,-7.915E-03,-8.486E-03
+2.015000E+00,-15.360553E+00,-24.683E-03,-2.261E-03,-1.828E-03
+2.020000E+00,-15.071608E+00,-35.990E-03,+1.508E-03,-7.104E-03
+2.025000E+00,-15.385678E+00,-4.583E-03,-23.618E-03,-4.717E-03
+2.030000E+00,-15.473618E+00,-35.990E-03,-28.015E-03,-8.486E-03
+2.035000E+00,-15.184673E+00,-53.578E-03,-7.915E-03,-1.828E-03
+2.040000E+00,-15.473618E+00,-35.990E-03,-7.915E-03,-6.853E-03
+2.045000E+00,-15.071608E+00,+4.211E-03,-23.618E-03,-697E-06
+2.050000E+00,-15.084171E+00,+2.955E-03,-28.015E-03,-8.612E-03
+2.055000E+00,-15.184673E+00,-35.990E-03,-31.156E-03,-1.828E-03
+2.060000E+00,-15.071608E+00,-35.990E-03,-17.337E-03,-2.582E-03
+2.065000E+00,-15.473618E+00,-27.196E-03,-19.221E-03,-6.979E-03
+2.070000E+00,-15.071608E+00,-37.246E-03,+10.930E-03,-4.717E-03
+2.075000E+00,-15.473618E+00,-35.990E-03,-13.568E-03,-4.717E-03
+2.080000E+00,-15.448492E+00,-14.633E-03,-17.337E-03,-2.582E-03
+2.085000E+00,-15.159548E+00,-27.196E-03,-7.915E-03,-4.717E-03
+2.090000E+00,-15.084171E+00,+2.955E-03,+10.930E-03,-823E-06
+2.095000E+00,-15.473618E+00,-35.990E-03,-28.015E-03,+433E-06
+2.100000E+00,-15.260050E+00,-17.146E-03,-17.337E-03,-2.833E-03
+2.105000E+00,-15.159548E+00,-4.583E-03,-28.015E-03,-4.717E-03
+2.110000E+00,-15.473618E+00,-34.734E-03,-27.387E-03,-4.717E-03
+2.115000E+00,-15.360553E+00,+4.211E-03,-42.462E-03,-4.717E-03
+2.120000E+00,-15.096734E+00,-14.633E-03,-29.271E-03,+3.323E-03
+2.125000E+00,-15.071608E+00,-4.583E-03,-12.312E-03,-697E-06
+2.130000E+00,-15.461055E+00,-34.734E-03,-27.387E-03,-572E-06
+2.135000E+00,-15.071608E+00,-24.683E-03,-22.362E-03,+5.082E-03
+2.140000E+00,-15.260050E+00,-14.633E-03,-7.915E-03,-2.330E-03
+2.145000E+00,-15.473618E+00,-4.583E-03,-7.915E-03,-1.577E-03
+2.150000E+00,-15.473618E+00,-35.990E-03,-7.915E-03,-4.843E-03
+2.155000E+00,-15.071608E+00,-7.095E-03,-19.221E-03,-7.607E-03
+2.160000E+00,-15.260050E+00,+6.724E-03,-28.015E-03,-4.466E-03
+2.165000E+00,-15.385678E+00,-35.990E-03,-28.015E-03,-4.717E-03
+2.170000E+00,-15.071608E+00,-35.990E-03,-7.915E-03,-4.969E-03
+2.175000E+00,-15.184673E+00,-7.095E-03,-13.568E-03,-697E-06
+2.180000E+00,-15.285176E+00,-35.990E-03,-17.337E-03,-8.989E-03
+2.185000E+00,-14.983668E+00,-4.583E-03,-12.312E-03,+1.564E-03
+2.190000E+00,-15.071608E+00,+4.211E-03,-28.015E-03,-8.612E-03
+2.195000E+00,-15.473618E+00,-24.683E-03,-13.568E-03,+1.062E-03
