x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-21.00000E-06,,,,
-20.95000E-06,,,,
-20.90000E-06,+538.94470714E-03,+515.92461846E-03,+543.59295324E-03,-194.72768E-06
-20.85000E-06,+554.02008386E-03,+537.28140215E-03,+520.97988816E-03,-3.46105930E-03
-20.80000E-06,+508.79395369E-03,+543.56280912E-03,+515.95476258E-03,-4.71734069E-03
-20.75000E-06,+540.20098853E-03,+524.71858822E-03,+514.69848119E-03,-5.47110953E-03
-20.70000E-06,+547.73867689E-03,+533.51255797E-03,+534.79898348E-03,-4.21482814E-03
-20.65000E-06,+520.10048623E-03,+530.99999519E-03,+534.79898348E-03,-6.22487837E-03
-20.60000E-06,+527.63817459E-03,+524.71858822E-03,+514.69848119E-03,-4.46608441E-03
-20.55000E-06,+543.96983271E-03,+541.05024633E-03,+518.46732537E-03,-1.45100907E-03
-20.50000E-06,+530.15073738E-03,+536.02512076E-03,+526.00501373E-03,-4.71734069E-03
-20.45000E-06,+533.91958156E-03,+558.63818584E-03,+534.79898348E-03,-4.71734069E-03
-20.40000E-06,+547.73867689E-03,+543.56280912E-03,+552.38692299E-03,-4.46608441E-03
-20.35000E-06,+543.96983271E-03,+524.71858822E-03,+547.36179742E-03,-5.47110953E-03
-20.30000E-06,+556.53264665E-03,+513.41205568E-03,+523.49245094E-03,-9.23995371E-03
-20.25000E-06,+547.73867689E-03,+524.71858822E-03,+547.36179742E-03,-2.20477791E-03
-20.20000E-06,+548.99495828E-03,+543.56280912E-03,+556.15576718E-03,-4.71734069E-03
-20.15000E-06,+531.40701877E-03,+508.38693010E-03,+551.13064160E-03,-7.22990348E-03
-20.10000E-06,+538.94470714E-03,+524.71858822E-03,+523.49245094E-03,-2.95854674E-03
-20.05000E-06,+547.73867689E-03,+544.81909052E-03,+548.61807881E-03,-6.22487837E-03
-20.00000E-06,+566.58289779E-03,+562.40703003E-03,+534.79898348E-03,+2.82034767E-03
-19.95000E-06,+543.96983271E-03,+528.48743240E-03,+518.46732537E-03,-697.24023E-06
-19.90000E-06,+525.12561181E-03,+536.02512076E-03,+526.00501373E-03,-4.71734069E-03
-19.85000E-06,+533.91958156E-03,+524.71858822E-03,+528.51757652E-03,-6.22487837E-03
-19.80000E-06,+508.79395369E-03,+524.71858822E-03,+514.69848119E-03,+2.56909139E-03
-19.75000E-06,+527.63817459E-03,+524.71858822E-03,+518.46732537E-03,-3.96357186E-03
-19.70000E-06,+541.45726992E-03,+515.92461846E-03,+514.69848119E-03,-6.47613464E-03
-19.65000E-06,+541.45726992E-03,+552.35677888E-03,+520.97988815E-03,-4.71734069E-03
-19.60000E-06,+567.83917919E-03,+543.56280912E-03,+532.28642070E-03,-4.46608441E-03
-19.55000E-06,+540.20098853E-03,+524.71858822E-03,+518.46732537E-03,-3.96357186E-03
-19.50000E-06,+536.43214435E-03,+524.71858822E-03,+523.49245094E-03,-4.21482814E-03
-19.45000E-06,+540.20098853E-03,+530.99999519E-03,+520.97988815E-03,-7.48115976E-03
-19.40000E-06,+527.63817459E-03,+542.30652773E-03,+515.95476258E-03,-8.48618487E-03
-19.35000E-06,+564.07033501E-03,+520.94974404E-03,+531.03013930E-03,-697.24023E-06
-19.30000E-06,+550.25123968E-03,+536.02512076E-03,+543.59295324E-03,-8.23492860E-03
-19.25000E-06,+548.99495829E-03,+532.25627658E-03,+522.23616955E-03,-4.71734069E-03
-19.20000E-06,+528.89445599E-03,+524.71858822E-03,+515.95476258E-03,-4.71734069E-03
-19.15000E-06,+543.96983271E-03,+544.81909052E-03,+518.46732537E-03,-4.71734069E-03
-19.10000E-06,+547.73867689E-03,+536.02512076E-03,+546.10551603E-03,-4.71734069E-03
-19.05000E-06,+527.63817459E-03,+510.89949289E-03,+548.61807881E-03,-4.71734069E-03
-19.00000E-06,+545.22611410E-03,+524.71858822E-03,+534.79898348E-03,-4.46608441E-03
-18.95000E-06,+515.07536066E-03,+541.05024633E-03,+534.79898348E-03,-5.47110953E-03
-18.90000E-06,+536.43214435E-03,+524.71858822E-03,+546.10551603E-03,-6.97864720E-03
-18.85000E-06,+547.73867689E-03,+552.35677888E-03,+534.79898348E-03,-4.71734069E-03
-18.80000E-06,+547.73867689E-03,+525.97486961E-03,+552.38692300E-03,-697.24023E-06
-18.75000E-06,+560.30149083E-03,+532.25627658E-03,+505.90451143E-03,+56.52860E-06
-18.70000E-06,+547.73867689E-03,+524.71858822E-03,+523.49245094E-03,-2.45603418E-03
-18.65000E-06,+561.55777222E-03,+530.99999519E-03,+528.51757652E-03,+559.04116E-06
-18.60000E-06,+530.15073738E-03,+524.71858822E-03,+534.79898348E-03,-697.24023E-06
-18.55000E-06,+551.50752107E-03,+520.94974404E-03,+522.23616955E-03,-1.45100907E-03
-18.50000E-06,+538.94470713E-03,+524.71858822E-03,+534.79898348E-03,-4.21482814E-03
-18.45000E-06,+561.55777222E-03,+538.53768355E-03,+514.69848119E-03,-1.95352163E-03
-18.40000E-06,+548.99495828E-03,+524.71858822E-03,+497.11054168E-03,-4.46608441E-03
