x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-21.00000E-06,,,,
-20.95000E-06,,,,
-20.90000E-06,-3.76885489E-03,-17.99497381E-03,-16.70854830E-03,-2.95854674E-03
-20.85000E-06,+5.02511486E-03,-31.81406914E-03,-7.91457854E-03,-697.24023E-06
-20.80000E-06,-33.91960834E-03,-16.73869242E-03,-6.65829715E-03,-4.46608441E-03
-20.75000E-06,-35.17588973E-03,-17.99497381E-03,-28.01508084E-03,-3.96357186E-03
-20.70000E-06,-23.86935719E-03,-17.99497381E-03,-19.22111108E-03,-2.45603418E-03
-20.65000E-06,-15.07538743E-03,-24.27638078E-03,-1.63317157E-03,-7.48115976E-03
-20.60000E-06,-32.66332694E-03,-35.58291332E-03,-9.17085994E-03,-948.49651E-06
-20.55000E-06,-15.07538743E-03,-17.99497381E-03,-15.45226690E-03,-4.71734069E-03
-20.50000E-06,-6.28141768E-03,-6.68844127E-03,-28.01508084E-03,-697.24023E-06
-20.45000E-06,-8.79398047E-03,-11.71356684E-03,-14.19598551E-03,-5.97362209E-03
-20.40000E-06,-12.56282465E-03,-17.99497381E-03,-7.91457854E-03,-1.19975279E-03
-20.35000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-4.71734069E-03
-20.30000E-06,-6.28141768E-03,-29.30150635E-03,-7.91457854E-03,-6.97864720E-03
-20.25000E-06,-1.25629210E-03,-10.45728545E-03,-14.19598551E-03,-4.71734069E-03
-20.20000E-06,-12.56282465E-03,-38.09547611E-03,-26.75879945E-03,-948.49651E-06
-20.15000E-06,+5.02511486E-03,-34.32663192E-03,-7.91457854E-03,-4.71734069E-03
-20.10000E-06,-6.28141768E-03,-38.09547611E-03,-16.70854830E-03,-4.71734069E-03
-20.05000E-06,-15.07538743E-03,-38.09547611E-03,-14.19598551E-03,-4.71734069E-03
-20.00000E-06,+5.02511486E-03,-17.99497381E-03,-6.65829715E-03,-8.48618487E-03
-19.95000E-06,+5.02511486E-03,-5.43215987E-03,-7.91457854E-03,-6.22487837E-03
-19.90000E-06,-26.38191998E-03,+2.10552849E-03,-5.40201576E-03,+1.06155372E-03
-19.85000E-06,-15.07538743E-03,-4.17587848E-03,-21.73367387E-03,-5.97362209E-03
-19.80000E-06,-13.81910604E-03,-17.99497381E-03,-7.91457854E-03,-8.48618487E-03
-19.75000E-06,-11.30654325E-03,-17.99497381E-03,+8.41707957E-03,+1.81532255E-03
-19.70000E-06,-6.28141768E-03,-6.68844127E-03,-19.22111108E-03,-8.73744115E-03
-19.65000E-06,-28.89448276E-03,-10.45728545E-03,-34.29648781E-03,-4.96859697E-03
-19.60000E-06,+2.51255208E-03,+849.24710E-06,-7.91457854E-03,-4.71734069E-03
-19.55000E-06,+5.02511486E-03,-21.76381799E-03,-44.34673896E-03,-3.96357186E-03
-19.50000E-06,-23.86935719E-03,-17.99497381E-03,-7.91457854E-03,-4.21482814E-03
-19.45000E-06,-8.79398047E-03,-11.71356684E-03,-14.19598551E-03,-697.24023E-06
-19.40000E-06,-13.81910604E-03,-17.99497381E-03,-29.27136223E-03,-697.24023E-06
-19.35000E-06,-11.30654325E-03,-17.99497381E-03,-24.24623666E-03,-4.71734069E-03
-19.30000E-06,-23.86935719E-03,-17.99497381E-03,-25.50251805E-03,-6.47613464E-03
-19.25000E-06,-8.79398047E-03,-17.99497381E-03,-21.73367387E-03,-1.95352163E-03
-19.20000E-06,-13.81910604E-03,-19.25125520E-03,+9.67336097E-03,-4.46608441E-03
-19.15000E-06,-27.63820137E-03,-30.55778774E-03,-24.24623666E-03,-4.71734069E-03
-19.10000E-06,-6.28141768E-03,-38.09547611E-03,-30.52764363E-03,-1.19975279E-03
-19.05000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-4.71734069E-03
-19.00000E-06,-15.07538743E-03,-16.73869242E-03,+10.92964236E-03,-8.73744115E-03
-18.95000E-06,-18.84423161E-03,-17.99497381E-03,-7.91457854E-03,-3.20980302E-03
-18.90000E-06,-15.07538743E-03,-9.20100405E-03,-19.22111108E-03,-6.97864720E-03
-18.85000E-06,-21.35679440E-03,-17.99497381E-03,-21.73367387E-03,-4.71734069E-03
-18.80000E-06,-16.33166883E-03,-19.25125520E-03,-28.01508084E-03,-4.96859697E-03
-18.75000E-06,-11.30654325E-03,-17.99497381E-03,-28.01508084E-03,-7.22990348E-03
-18.70000E-06,-6.28141768E-03,-26.78894356E-03,-7.91457854E-03,-4.71734069E-03
-18.65000E-06,-1.25629210E-03,-24.27638078E-03,-14.19598551E-03,-5.97362209E-03
-18.60000E-06,+2.51255208E-03,-17.99497381E-03,-26.75879945E-03,-1.19975279E-03
-18.55000E-06,-11.30654325E-03,-30.55778774E-03,-7.91457854E-03,-12.00377278E-03
-18.50000E-06,+5.02511486E-03,-17.99497381E-03,-16.70854830E-03,-4.71734069E-03
-18.45000E-06,-15.07538743E-03,-31.81406914E-03,-14.19598551E-03,-1.95352163E-03
-18.40000E-06,-15.07538743E-03,+849.24710E-06,-26.75879945E-03,-445.98395E-06
