x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-4.999971E+00,-197.236E-03,-68.905E-03,-11.558E-03,-1.426E-03
-4.994971E+00,-370.603E-03,-35.990E-03,-7.915E-03,-4.717E-03
-4.989971E+00,-325.377E-03,-35.990E-03,-34.422E-03,-6.175E-03
-4.984971E+00,-197.236E-03,-35.990E-03,+9.422E-03,-5.270E-03
-4.979971E+00,-197.236E-03,-35.990E-03,+8.543E-03,-8.009E-03
-4.974971E+00,+204.774E-03,-35.990E-03,-7.915E-03,-1.250E-03
-4.969971E+00,-69.095E-03,-63.377E-03,-21.608E-03,-4.717E-03
-4.964971E+00,-169.598E-03,+4.211E-03,+10.804E-03,-1.250E-03
-4.959971E+00,-197.236E-03,-35.990E-03,-4.271E-03,+1.137E-03
-4.954971E+00,+204.774E-03,+4.211E-03,+754E-06,-2.431E-03
-4.949971E+00,-197.236E-03,-35.990E-03,+5.779E-03,-1.979E-03
-4.944971E+00,-197.236E-03,+1.447E-03,-7.915E-03,-4.717E-03
-4.939971E+00,+204.774E-03,-3.075E-03,-15.201E-03,-7.280E-03
-4.934971E+00,-197.236E-03,-58.854E-03,-13.819E-03,-4.717E-03
-4.929971E+00,-197.236E-03,-35.990E-03,-28.015E-03,-5.999E-03
-4.924971E+00,+177.136E-03,-35.990E-03,-26.633E-03,-4.994E-03
-4.919971E+00,-197.236E-03,-35.990E-03,-7.915E-03,-7.280E-03
-4.914971E+00,-425.879E-03,-35.990E-03,-19.347E-03,-2.984E-03
-4.909971E+00,-69.095E-03,-23.176E-03,-21.608E-03,-5.999E-03
-4.904971E+00,+177.136E-03,-33.226E-03,-46.734E-03,-4.717E-03
-4.899971E+00,+131.910E-03,-35.990E-03,-7.915E-03,-4.717E-03
-4.894971E+00,-197.236E-03,-41.518E-03,-28.015E-03,-7.004E-03
-4.889971E+00,+76.633E-03,-35.990E-03,-7.915E-03,-1.979E-03
-4.884971E+00,+177.136E-03,-33.226E-03,-9.296E-03,-974E-06
-4.879971E+00,+204.774E-03,-28.704E-03,-24.372E-03,-7.280E-03
-4.874971E+00,+204.774E-03,+4.211E-03,-16.583E-03,-4.717E-03
-4.869971E+00,-197.236E-03,-8.603E-03,-14.322E-03,-7.456E-03
-4.864971E+00,+204.774E-03,+1.447E-03,-9.296E-03,-7.908E-03
-4.859971E+00,-124.372E-03,-28.704E-03,+4.899E-03,-1.426E-03
-4.854971E+00,+31.407E-03,-35.990E-03,-5.151E-03,-2.431E-03
-4.849971E+00,+76.633E-03,-48.804E-03,-7.915E-03,-6.175E-03
-4.844971E+00,-197.236E-03,+1.447E-03,-7.915E-03,-4.441E-03
-4.839971E+00,-197.236E-03,-35.990E-03,-24.372E-03,-1.426E-03
-4.834971E+00,-23.869E-03,-35.990E-03,-30.779E-03,-4.717E-03
-4.829971E+00,-325.377E-03,-35.990E-03,-21.608E-03,-7.456E-03
-4.824971E+00,+177.136E-03,-35.990E-03,-26.633E-03,-8.185E-03
-4.819971E+00,+131.910E-03,-61.618E-03,-24.372E-03,-1.426E-03
-4.814971E+00,+31.407E-03,-35.990E-03,-16.583E-03,-8.185E-03
-4.809971E+00,+332.915E-03,-23.176E-03,-14.322E-03,-3.260E-03
-4.804971E+00,+204.774E-03,-1.317E-03,-26.633E-03,-974E-06
-4.799971E+00,+204.774E-03,-3.075E-03,-28.015E-03,-3.989E-03
-4.794971E+00,-197.236E-03,-13.126E-03,-22.111E-03,-4.165E-03
-4.789971E+00,-197.236E-03,+4.211E-03,-28.015E-03,-3.436E-03
-4.784971E+00,-197.236E-03,+1.447E-03,-9.296E-03,-8.737E-03
-4.779971E+00,-124.372E-03,-3.075E-03,-40.829E-03,-7.280E-03
-4.774971E+00,-23.869E-03,+4.211E-03,-13.819E-03,-697E-06
-4.769971E+00,+76.633E-03,+4.211E-03,-21.608E-03,+760E-06
-4.764971E+00,-197.236E-03,-33.226E-03,-28.015E-03,-697E-06
-4.759971E+00,+59.045E-03,-43.276E-03,-24.372E-03,-3.989E-03
-4.754971E+00,-425.879E-03,-35.990E-03,+754E-06,-4.165E-03
-4.749971E+00,+204.774E-03,-50.563E-03,-7.915E-03,-6.175E-03
-4.744971E+00,-197.236E-03,+1.447E-03,-9.296E-03,-8.461E-03
-4.739971E+00,+131.910E-03,-35.990E-03,-11.558E-03,-8.009E-03
-4.734971E+00,-23.869E-03,-35.990E-03,-19.347E-03,-13.310E-03
-4.729971E+00,+204.774E-03,-8.603E-03,-35.302E-03,-4.717E-03
-4.724971E+00,-197.236E-03,-33.226E-03,-28.015E-03,-697E-06
-4.719971E+00,+131.910E-03,-10.362E-03,-7.915E-03,-5.446E-03
-4.714971E+00,+149.498E-03,-35.990E-03,-19.347E-03,-6.451E-03
-4.709971E+00,-51.507E-03,-8.603E-03,-28.015E-03,-4.717E-03
-4.704971E+00,-543.970E-03,-1.317E-03,-9.296E-03,-8.461E-03
-4.699971E+00,+131.910E-03,-35.990E-03,-24.372E-03,-1.426E-03
-4.694971E+00,-197.236E-03,+9.739E-03,-28.015E-03,-6.451E-03
-4.689971E+00,-69.095E-03,-23.176E-03,-7.915E-03,-7.456E-03
-4.684971E+00,-169.598E-03,-70.663E-03,-9.296E-03,-4.717E-03
-4.679971E+00,-124.372E-03,-3.075E-03,-28.015E-03,+2.594E-03
-4.674971E+00,+31.407E-03,-35.990E-03,-30.779E-03,-2.984E-03
-4.669971E+00,-197.236E-03,-8.603E-03,-28.015E-03,-3.436E-03
-4.664971E+00,+177.136E-03,+1.447E-03,-9.296E-03,-8.737E-03
-4.659971E+00,-197.236E-03,-3.075E-03,-11.558E-03,-4.717E-03
-4.654971E+00,+31.407E-03,-35.990E-03,-28.015E-03,-5.270E-03
-4.649971E+00,-325.377E-03,-48.804E-03,+5.779E-03,-3.260E-03
-4.644971E+00,-197.236E-03,-33.226E-03,-46.734E-03,-4.717E-03
-4.639971E+00,-197.236E-03,-35.990E-03,-28.015E-03,-697E-06
-4.634971E+00,-23.869E-03,-35.990E-03,-16.583E-03,-4.717E-03
-4.629971E+00,-197.236E-03,+4.211E-03,-14.322E-03,-4.717E-03
-4.624971E+00,+177.136E-03,-35.990E-03,-7.915E-03,-4.441E-03
-4.619971E+00,+131.910E-03,-35.990E-03,-15.201E-03,-2.155E-03
-4.614971E+00,-197.236E-03,-35.990E-03,-7.915E-03,-6.451E-03
-4.609971E+00,+204.774E-03,-35.990E-03,-1.508E-03,-1.979E-03
-4.604971E+00,-169.598E-03,-33.226E-03,-46.734E-03,-4.994E-03
-4.599971E+00,-270.100E-03,-3.075E-03,+8.543E-03,-6.175E-03
-4.594971E+00,-370.603E-03,-18.653E-03,-28.015E-03,-5.270E-03
-4.589971E+00,-197.236E-03,-8.603E-03,-21.608E-03,-1.979E-03
-4.584971E+00,+551.508E-03,-33.226E-03,-9.296E-03,-4.717E-03
-4.579971E+00,-124.372E-03,-3.075E-03,+8.543E-03,+2.594E-03
-4.574971E+00,+204.774E-03,-35.990E-03,-19.347E-03,-6.451E-03
-4.569971E+00,-197.236E-03,-35.990E-03,-21.608E-03,-4.717E-03
-4.564971E+00,+177.136E-03,-33.226E-03,-26.633E-03,-8.185E-03
-4.559971E+00,-197.236E-03,-3.075E-03,-11.558E-03,-2.155E-03
-4.554971E+00,-370.603E-03,-35.990E-03,-7.915E-03,-4.717E-03
-4.549971E+00,-69.095E-03,-35.990E-03,-28.015E-03,-3.436E-03
-4.544971E+00,+177.136E-03,-35.990E-03,-45.352E-03,-8.737E-03
-4.539971E+00,-124.372E-03,-3.075E-03,-24.372E-03,-697E-06
-4.534971E+00,+204.774E-03,-35.990E-03,-7.915E-03,-6.451E-03
-4.529971E+00,+204.774E-03,-35.990E-03,-28.015E-03,-1.979E-03
-4.524971E+00,-197.236E-03,-35.990E-03,-28.015E-03,-4.717E-03
-4.519971E+00,-124.372E-03,-28.704E-03,-40.829E-03,+31E-06
-4.514971E+00,-79.145E-03,-18.653E-03,-28.015E-03,+1.036E-03
-4.509971E+00,+204.774E-03,-23.176E-03,-7.915E-03,-8.737E-03
-4.504971E+00,-169.598E-03,+1.447E-03,-45.352E-03,-8.461E-03
-4.499971E+00,-124.372E-03,-68.905E-03,-7.915E-03,-3.260E-03
-4.494971E+00,-141.960E-03,-35.990E-03,-36.683E-03,-4.165E-03
-4.489971E+00,-197.236E-03,-8.603E-03,-28.015E-03,+584E-06
-4.484971E+00,+177.136E-03,-70.663E-03,-7.915E-03,-8.185E-03
-4.479971E+00,+131.910E-03,-3.075E-03,-44.472E-03,-3.989E-03
-4.474971E+00,-197.236E-03,-18.653E-03,-19.347E-03,-4.717E-03
-4.469971E+00,-69.095E-03,+4.211E-03,+5.779E-03,-1.979E-03
-4.464971E+00,-169.598E-03,-35.990E-03,-26.633E-03,-4.717E-03
-4.459971E+00,+131.910E-03,-28.704E-03,-11.558E-03,-5.446E-03
-4.454971E+00,-425.879E-03,-35.990E-03,-16.583E-03,-2.431E-03
-4.449971E+00,-197.236E-03,+18.784E-03,-14.322E-03,+584E-06
-4.444971E+00,-197.236E-03,-33.226E-03,-7.915E-03,-8.185E-03
-4.439971E+00,-197.236E-03,-28.704E-03,-7.915E-03,+3.323E-03
-4.434971E+00,+31.407E-03,-35.990E-03,-7.915E-03,-7.004E-03
-4.429971E+00,-69.095E-03,-8.603E-03,-28.015E-03,+2.041E-03
-4.424971E+00,+149.498E-03,-33.226E-03,-9.296E-03,+3.323E-03
-4.419971E+00,-124.372E-03,+11.497E-03,-24.372E-03,-3.260E-03
-4.414971E+00,+31.407E-03,-13.126E-03,-16.583E-03,-5.270E-03
-4.409971E+00,+204.774E-03,-48.804E-03,-22.487E-03,-1.979E-03
