x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-20.00000E-06,+979.33416814E-03,+1.35907660984E+00,+1.37396357395E+00,+991.08038656E-03
-19.95000E-06,+1.02958542388E+00,+1.33897610754E+00,+1.34883794608E+00,+991.08038656E-03
-19.90000E-06,+1.03963567503E+00,+1.34902635869E+00,+1.33376256935E+00,+991.08038656E-03
-19.85000E-06,+1.00445979601E+00,+1.33897610754E+00,+1.34883794608E+00,+1.03128139116E+00
-19.80000E-06,+1.01953517273E+00,+1.33897610754E+00,+1.35386307165E+00,+991.08038656E-03
-19.75000E-06,+1.01953517273E+00,+1.35907660984E+00,+1.34883794608E+00,+996.10551214E-03
-19.70000E-06,+1.00948492158E+00,+1.34902635869E+00,+1.33376256935E+00,+1.00113063771E+00
-19.65000E-06,+1.02456029830E+00,+1.33897610754E+00,+1.33376256935E+00,+996.10551214E-03
-19.60000E-06,+1.03963567503E+00,+1.35907660983E+00,+1.33376256935E+00,+991.08038656E-03
-19.55000E-06,+1.01451004716E+00,+1.35907660984E+00,+1.32371231820E+00,+1.02123114001E+00
-19.50000E-06,+1.01953517273E+00,+1.34902635869E+00,+1.33376256935E+00,+991.08038656E-03
-19.45000E-06,+1.02456029830E+00,+1.34902635869E+00,+1.35386307165E+00,+991.08038656E-03
-19.40000E-06,+1.03963567503E+00,+1.37917711213E+00,+1.35386307165E+00,+1.01118088886E+00
-19.35000E-06,+1.02958542388E+00,+1.35907660984E+00,+1.34883794608E+00,+1.01118088886E+00
-19.30000E-06,+1.02958542388E+00,+1.34902635869E+00,+1.33376256935E+00,+1.01118088886E+00
-19.25000E-06,+1.01451004716E+00,+1.35907660984E+00,+1.35386307165E+00,+991.08038656E-03
-19.20000E-06,+1.01953517273E+00,+1.33897610754E+00,+1.39406407624E+00,+991.08038656E-03
-19.15000E-06,+1.03963567503E+00,+1.35405148426E+00,+1.37396357395E+00,+1.01118088886E+00
-19.10000E-06,+1.03963567503E+00,+1.36912686098E+00,+1.34381282050E+00,+1.00113063771E+00
-19.05000E-06,+1.02456029830E+00,+1.35907660984E+00,+1.33878769493E+00,+996.10551214E-03
-19.00000E-06,+1.01953517273E+00,+1.35907660984E+00,+1.35386307165E+00,+991.08038656E-03
-18.95000E-06,+1.03461054945E+00,+1.35907660984E+00,+1.33878769493E+00,+1.00615576329E+00
-18.90000E-06,+1.03963567503E+00,+1.35907660984E+00,+1.33376256935E+00,+1.00113063771E+00
-18.85000E-06,+1.03963567503E+00,+1.35907660984E+00,+1.35386307165E+00,+996.10551214E-03
-18.80000E-06,+1.01953517273E+00,+1.33897610754E+00,+1.35386307165E+00,+1.01118088886E+00
-18.75000E-06,+1.01953517273E+00,+1.35405148426E+00,+1.33376256935E+00,+981.03013542E-03
-18.70000E-06,+1.02958542388E+00,+1.34902635869E+00,+1.33376256935E+00,+1.00113063771E+00
-18.65000E-06,+1.01953517273E+00,+1.35907660984E+00,+1.34381282050E+00,+996.10551214E-03
