x-axis,1,2,3
second,Volt,Volt,Volt
-220.0000E-06,+42.4622372E-03,-96.2310364E-03,+41.8027549E-03
-219.7500E-06,-37.9397720E-03,+34.4222286E-03,+30.4962223E-03
-219.5000E-06,+42.4622372E-03,-20.8541527E-03,+15.4208456E-03
-219.2500E-06,-22.8643953E-03,-86.1807852E-03,+20.4459712E-03
-219.0000E-06,-32.9146464E-03,-20.8541527E-03,+5.3705944E-03
-218.7500E-06,+97.7386185E-03,-20.8541527E-03,+24.2148153E-03
-218.5000E-06,+42.4622372E-03,-20.8541527E-03,+35.5213479E-03
-218.2500E-06,+42.4622372E-03,-20.8541527E-03,+24.2148153E-03
-218.0000E-06,-103.2664045E-03,+54.5227309E-03,+24.2148153E-03
-217.7500E-06,-37.9397720E-03,-51.0049062E-03,+24.2148153E-03
-217.5000E-06,-2.7638930E-03,+24.3719774E-03,+24.2148153E-03
-217.2500E-06,-37.9397720E-03,+29.3971030E-03,+44.3153176E-03
-217.0000E-06,-37.9397720E-03,-20.8541527E-03,+4.1143131E-03
-216.7500E-06,+17.3366093E-03,-20.8541527E-03,+17.9334084E-03
-216.5000E-06,-2.7638930E-03,+14.3217263E-03,+24.2148153E-03
-216.2500E-06,-22.8643953E-03,+59.5478565E-03,+11.6520014E-03
-216.0000E-06,-27.8895209E-03,-15.8290272E-03,+43.0590363E-03
-215.7500E-06,-37.9397720E-03,-20.8541527E-03,+30.4962223E-03
-215.5000E-06,+42.4622372E-03,-20.8541527E-03,+24.2148153E-03
-215.2500E-06,-7.7890186E-03,+29.3971030E-03,+4.1143131E-03
-215.0000E-06,+37.4371116E-03,-20.8541527E-03,+22.9585340E-03
-214.7500E-06,-12.8141441E-03,-45.9797806E-03,+10.3957200E-03
-214.5000E-06,-2.7638930E-03,-56.0300318E-03,+24.2148153E-03
-214.2500E-06,+42.4622372E-03,+29.3971030E-03,+24.2148153E-03
-214.0000E-06,-37.9397720E-03,-15.8290272E-03,+24.2148153E-03
-213.7500E-06,+97.7386185E-03,+4.2714751E-03,+38.0339107E-03
-213.5000E-06,-2.7638930E-03,-20.8541527E-03,+15.4208456E-03
