x-axis,1,2,3
second,Volt,Volt,Volt
-10.20000E-06,,,
-10.15000E-06,-37.43741964E-03,+57.28644575E-03,+268.15332734E-03
-10.10000E-06,+37.93946397E-03,-70.85425640E-03,+283.22870407E-03
-10.05000E-06,-62.56304751E-03,-48.24119131E-03,+298.30408079E-03
-10.00000E-06,-29.89973128E-03,+1.19045226276E+00,+273.17845292E-03
-9.95000E-06,-29.89973128E-03,+2.14773868467E+00,+284.48498546E-03
-9.90000E-06,-17.33691734E-03,+2.14271355909E+00,+286.36940755E-03
-9.85000E-06,-29.89973128E-03,+2.20301506599E+00,+310.23875403E-03
-9.80000E-06,-57.53792194E-03,+1.05728643504E+00,+319.03272378E-03
-9.75000E-06,+42.96458955E-03,-15.57787508E-03,+288.25382964E-03
-9.70000E-06,+37.93946398E-03,-15.57787508E-03,+286.36940755E-03
-9.65000E-06,-29.89973128E-03,+64.82413411E-03,+282.60056337E-03
-9.60000E-06,-2.26154062E-03,+1.24321608129E+00,+273.80659361E-03
-9.55000E-06,-22.36204292E-03,+2.14773868467E+00,+288.25382964E-03
-9.50000E-06,-29.89973128E-03,+2.00703516859E+00,+283.22870407E-03
-9.45000E-06,+2.76358495E-03,+2.20301506599E+00,+298.30408079E-03
-9.40000E-06,-29.89973128E-03,+1.05728643504E+00,+312.75131681E-03
-9.35000E-06,+35.42690119E-03,-15.57787508E-03,+302.70106567E-03
-9.30000E-06,-42.46254521E-03,-15.57787508E-03,+266.26890525E-03
-9.25000E-06,-62.56304751E-03,-95.97988427E-03,+286.36940755E-03
-9.20000E-06,+22.86408725E-03,+1.19045226276E+00,+273.17845292E-03
-9.15000E-06,-29.89973128E-03,+2.15527637303E+00,+304.58548776E-03
-9.10000E-06,-17.33691734E-03,+2.15527637303E+00,+266.26890525E-03
-9.05000E-06,-29.89973128E-03,+2.15527637303E+00,+298.30408079E-03
-9.00000E-06,-2.26154062E-03,+1.05728643504E+00,+332.85181911E-03
-8.95000E-06,-102.76405211E-03,-15.57787508E-03,+288.25382964E-03
-8.90000E-06,+37.93946398E-03,-28.14068901E-03,+303.32920636E-03
-8.85000E-06,-29.89973128E-03,+17.08544115E-03,+294.53523661E-03
-8.80000E-06,+25.37665004E-03,+1.24321608129E+00,+259.98749828E-03
-8.75000E-06,+42.96458955E-03,+2.08241205220E+00,+304.58548776E-03
-8.70000E-06,+50.50227791E-03,+2.08743717777E+00,+289.51011103E-03
-8.65000E-06,+17.83896168E-03,+2.15527637303E+00,+278.20357849E-03
-8.60000E-06,+22.86408725E-03,+1.02964824438E+00,+319.03272378E-03
-8.55000E-06,+50.50227791E-03,-502.49835E-06,+306.46990985E-03
-8.50000E-06,-29.89973128E-03,-3.01506114E-03,+303.32920636E-03
-8.45000E-06,+2.76358495E-03,-48.24119131E-03,+286.36940755E-03
-8.40000E-06,-29.89973128E-03,+1.21809045342E+00,+279.45985988E-03
-8.35000E-06,-22.36204292E-03,+2.14773868467E+00,+268.15332734E-03
-8.30000E-06,-29.89973128E-03,+2.14271355909E+00,+269.40960874E-03
-8.25000E-06,+17.83896168E-03,+2.18793968926E+00,+278.20357849E-03
-8.20000E-06,-57.53792194E-03,+1.03216080717E+00,+286.36940755E-03
-8.15000E-06,-29.89973128E-03,-8.04018672E-03,+288.25382964E-03
-8.10000E-06,-17.33691734E-03,-70.85425640E-03,+286.36940755E-03
-8.05000E-06,-29.89973128E-03,-502.49835E-06,+286.36940755E-03
-8.00000E-06,-57.53792194E-03,+1.19045226276E+00,+266.26890525E-03
-7.95000E-06,-22.36204292E-03,+2.14773868467E+00,+284.48498546E-03
-7.90000E-06,-29.89973128E-03,+2.22311556828E+00,+272.55031222E-03
-7.85000E-06,+2.76358495E-03,+2.15527637303E+00,+282.60056337E-03
-7.80000E-06,-57.53792194E-03,+1.08492462570E+00,+285.74126685E-03
-7.75000E-06,-44.97510800E-03,+57.28644575E-03,+286.36940755E-03
-7.70000E-06,+37.93946398E-03,-15.57787508E-03,+283.22870407E-03
-7.65000E-06,+2.76358495E-03,+32.16081788E-03,+266.26890525E-03
-7.60000E-06,-29.89973128E-03,+1.21809045342E+00,+273.17845292E-03
-7.55000E-06,+50.50227791E-03,+2.07487436384E+00,+266.26890525E-03
-7.50000E-06,+37.93946398E-03,+2.09999999171E+00,+286.36940755E-03
-7.45000E-06,-29.89973128E-03,+2.20301506599E+00,+274.43473431E-03
-7.40000E-06,-29.89973128E-03,+1.08492462570E+00,+299.56036218E-03
-7.35000E-06,+42.96458955E-03,-8.04018672E-03,+306.46990985E-03
-7.30000E-06,+118.34147317E-03,-70.85425640E-03,+283.22870407E-03
-7.25000E-06,+50.50227791E-03,-63.31656803E-03,+262.50006107E-03
-7.20000E-06,+50.50227791E-03,+1.24321608129E+00,+259.98749828E-03
-7.15000E-06,+42.96458955E-03,+2.07487436384E+00,+286.36940755E-03
-7.10000E-06,-17.33691734E-03,+2.14271355909E+00,+286.36940755E-03
-7.05000E-06,+17.83896168E-03,+2.15527637303E+00,+294.53523661E-03
-7.00000E-06,-57.53792194E-03,+1.02964824438E+00,+312.75131681E-03
-6.95000E-06,-29.89973128E-03,-15.57787508E-03,+304.58548776E-03
-6.90000E-06,-29.89973128E-03,-95.97988427E-03,+303.32920636E-03
-6.85000E-06,+17.83896168E-03,+32.16081788E-03,+262.50006107E-03
-6.80000E-06,+50.50227791E-03,+1.19045226276E+00,+273.17845292E-03
-6.75000E-06,-29.89973128E-03,+2.08241205220E+00,+284.48498546E-03
-6.70000E-06,-29.89973128E-03,+2.22311556828E+00,+272.55031222E-03
-6.65000E-06,+2.76358495E-03,+2.15527637303E+00,+298.30408079E-03
-6.60000E-06,-4.77410341E-03,+1.00452261651E+00,+319.66086448E-03
-6.55000E-06,-29.89973128E-03,-80.90450754E-03,+306.46990985E-03
-6.50000E-06,-4.77410341E-03,-3.01506114E-03,+286.36940755E-03
-6.45000E-06,-29.89973128E-03,-15.57787508E-03,+306.46990985E-03
-6.40000E-06,-2.26154062E-03,+1.19045226276E+00,+266.89704595E-03
-6.35000E-06,+42.96458955E-03,+2.08241205220E+00,+266.26890525E-03
-6.30000E-06,-17.33691734E-03,+2.15527637303E+00,+286.36940755E-03
-6.25000E-06,+2.76358495E-03,+2.17035174975E+00,+298.30408079E-03
-6.20000E-06,+22.86408725E-03,+951.75879798E-03,+299.56036218E-03
-6.15000E-06,+42.96458955E-03,+57.28644575E-03,+286.36940755E-03
-6.10000E-06,-97.73892653E-03,-15.57787508E-03,+303.32920636E-03
-6.05000E-06,+17.83896168E-03,-15.57787508E-03,+286.36940755E-03
-6.00000E-06,+50.50227791E-03,+1.24321608129E+00,+273.17845292E-03
-5.95000E-06,+123.36659874E-03,+2.08241205220E+00,+288.25382964E-03
-5.90000E-06,-29.89973128E-03,+2.15527637303E+00,+289.51011103E-03
-5.85000E-06,+17.83896168E-03,+2.14020099630E+00,+286.36940755E-03
-5.80000E-06,-29.89973128E-03,+1.11005025357E+00,+306.46990985E-03
-5.75000E-06,-22.36204292E-03,-23.11556344E-03,+286.36940755E-03
-5.70000E-06,+25.37665004E-03,-83.41707033E-03,+300.18850288E-03
-5.65000E-06,-62.56304751E-03,-30.65325180E-03,+282.60056337E-03
-5.60000E-06,-29.89973128E-03,+1.19045226276E+00,+286.36940755E-03
-5.55000E-06,-102.76405211E-03,+2.14773868467E+00,+288.25382964E-03
-5.50000E-06,-17.33691734E-03,+2.15527637303E+00,+283.22870407E-03
-5.45000E-06,+50.50227791E-03,+2.15527637303E+00,+286.36940755E-03
-5.40000E-06,-29.89973128E-03,+1.05728643504E+00,+312.75131681E-03
-5.35000E-06,-29.89973128E-03,-15.57787508E-03,+288.25382964E-03
-5.30000E-06,-97.73892653E-03,-15.57787508E-03,+289.51011103E-03
-5.25000E-06,-62.56304751E-03,+32.16081788E-03,+286.36940755E-03
-5.20000E-06,+25.37665004E-03,+1.16281407210E+00,+293.27895521E-03
-5.15000E-06,-29.89973128E-03,+2.14773868467E+00,+286.36940755E-03
-5.10000E-06,+50.50227791E-03,+2.15527637303E+00,+286.36940755E-03
-5.05000E-06,+17.83896168E-03,+2.15527637303E+00,+286.36940755E-03
-5.00000E-06,+50.50227791E-03,+1.08241206291E+00,+312.75131681E-03
-4.95000E-06,+50.50227791E-03,-15.57787508E-03,+302.70106567E-03
-4.90000E-06,-17.33691734E-03,-15.57787508E-03,+283.22870407E-03
-4.85000E-06,+17.83896168E-03,-15.57787508E-03,+278.20357849E-03
-4.80000E-06,-2.26154062E-03,+1.13768844423E+00,+259.98749828E-03
-4.75000E-06,-22.36204292E-03,+2.08994974056E+00,+302.70106567E-03
-4.70000E-06,-17.33691734E-03,+2.14271355909E+00,+286.36940755E-03
-4.65000E-06,+17.83896168E-03,+2.18793968926E+00,+306.46990985E-03
-4.60000E-06,-57.53792194E-03,+1.00452261651E+00,+332.85181911E-03
-4.55000E-06,+35.42690119E-03,-23.11556344E-03,+304.58548776E-03
-4.50000E-06,-17.33691734E-03,-15.57787508E-03,+303.32920636E-03
-4.45000E-06,+17.83896168E-03,-95.97988427E-03,+286.36940755E-03
-4.40000E-06,-29.89973128E-03,+1.21557789063E+00,+293.27895521E-03
-4.35000E-06,+42.96458955E-03,+2.15527637303E+00,+268.15332734E-03
-4.30000E-06,+37.93946397E-03,+2.15527637303E+00,+269.40960874E-03
-4.25000E-06,-29.89973128E-03,+2.10753768007E+00,+278.20357849E-03
-4.20000E-06,-82.66354981E-03,+1.00452261651E+00,+299.56036218E-03
-4.15000E-06,-29.89973128E-03,-15.57787508E-03,+304.58548776E-03
-4.10000E-06,-17.33691734E-03,-83.41707033E-03,+303.32920636E-03
-4.05000E-06,+2.76358495E-03,+32.16081788E-03,+274.43473431E-03
-4.00000E-06,-55.02535915E-03,+1.19045226276E+00,+259.98749828E-03
-3.95000E-06,+50.50227791E-03,+2.14773868467E+00,+268.15332734E-03
-3.90000E-06,+50.50227791E-03,+2.15527637303E+00,+269.40960874E-03
-3.85000E-06,+98.24097087E-03,+2.10753768007E+00,+278.20357849E-03
-3.80000E-06,+22.86408725E-03,+1.05728643504E+00,+312.75131681E-03
-3.75000E-06,-22.36204292E-03,+49.74875739E-03,+266.26890525E-03
-3.70000E-06,+37.93946397E-03,-15.57787508E-03,+300.18850288E-03
-3.65000E-06,-14.82435456E-03,-48.24119131E-03,+274.43473431E-03
-3.60000E-06,-2.26154062E-03,+1.21809045342E+00,+293.27895521E-03
-3.55000E-06,-29.89973128E-03,+2.08241205220E+00,+284.48498546E-03
-3.50000E-06,-17.33691734E-03,+2.08743717778E+00,+283.22870407E-03
-3.45000E-06,+17.83896168E-03,+2.15527637303E+00,+286.36940755E-03
-3.40000E-06,+50.50227791E-03,+1.08241206291E+00,+319.66086448E-03
-3.35000E-06,-95.22636375E-03,+57.28644575E-03,+306.46990985E-03
-3.30000E-06,+50.50227791E-03,-95.97988427E-03,+286.36940755E-03
-3.25000E-06,-29.89973128E-03,-63.31656803E-03,+294.53523661E-03
-3.20000E-06,+50.50227791E-03,+1.24321608129E+00,+293.27895521E-03
-3.15000E-06,+50.50227791E-03,+2.15527637303E+00,+304.58548776E-03
-3.10000E-06,-17.33691734E-03,+2.21055275435E+00,+286.36940755E-03
-3.05000E-06,+17.83896168E-03,+2.18793968926E+00,+294.53523661E-03
-3.00000E-06,-29.89973128E-03,+1.02964824438E+00,+325.94227145E-03
-2.95000E-06,-29.89973128E-03,-15.57787508E-03,+306.46990985E-03
-2.90000E-06,-97.73892653E-03,-15.57787508E-03,+283.22870407E-03
-2.85000E-06,+2.76358495E-03,+32.16081788E-03,+286.36940755E-03
-2.80000E-06,-29.89973128E-03,+1.24321608129E+00,+306.46990985E-03
-2.75000E-06,-29.89973128E-03,+2.15527637303E+00,+266.26890525E-03
-2.70000E-06,+50.50227791E-03,+2.14271355909E+00,+289.51011103E-03
-2.65000E-06,-29.89973128E-03,+2.17035174975E+00,+278.20357849E-03
-2.60000E-06,-82.66354981E-03,+1.05728643504E+00,+292.65081452E-03
