x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+71.52000E-06,+976.82152700E-03,+1.04993717000E+00,+162.62562398E-03,+24.87433515E-03
+71.54500E-06,+1.02958534553E+00,+1.04114320024E+00,+199.68592509E-03,+4.77383286E-03
+71.57000E-06,+1.31853006606E+00,+1.25219847436E+00,+143.78140308E-03,-94.47239724E-03
+71.59500E-06,+1.33109287999E+00,+1.32003766962E+00,+232.97738202E-03,+59.42207348E-03
+71.62000E-06,+1.31978634745E+00,+1.37405776954E+00,+205.33919136E-03,+55.65322930E-03
+71.64500E-06,+1.39139438688E+00,+1.34013817192E+00,+179.58542280E-03,+44.97483745E-03
+71.67000E-06,+1.31727378466E+00,+1.33008792077E+00,+164.51004607E-03,-15.32666944E-03
+71.69500E-06,+1.34239941253E+00,+1.37154520676E+00,+149.43466935E-03,+44.97483745E-03
+71.72000E-06,+1.29842956376E+00,+1.36903264397E+00,+194.66079952E-03,+15.45222470E-03
+71.74500E-06,+1.31978634745E+00,+1.33134420216E+00,+163.88190538E-03,+20.47735028E-03
+71.77000E-06,+1.03837931529E+00,+1.04993717000E+00,+243.02763317E-03,+105.90448504E-03
+71.79500E-06,+1.02707278274E+00,+1.03863063746E+00,+138.12813681E-03,-6.53269968E-03
+71.82000E-06,+1.03837931529E+00,+1.07129395369E+00,+193.40451813E-03,+23.61805376E-03
+71.84500E-06,+998.17831069E-03,+1.00973616540E+00,+179.58542280E-03,+376.84798E-06
+71.87000E-06,+1.07858031988E+00,+1.08888189320E+00,+222.29899018E-03,+25.50247585E-03
+71.89500E-06,+969.28383864E-03,+1.00973616540E+00,+178.32914140E-03,-9.67340317E-03
+71.92000E-06,+1.03837931529E+00,+1.01224872819E+00,+163.88190538E-03,+14.19594331E-03
+71.94500E-06,+1.00697228045E+00,+1.04114320024E+00,+168.27889025E-03,+9.17081774E-03
+71.97000E-06,+1.27958534285E+00,+1.25345475576E+00,+143.78140308E-03,-35.42717174E-03
+71.99500E-06,+1.30219840794E+00,+1.33134420216E+00,+200.94220649E-03,+85.17584205E-03
+72.02000E-06,+1.30094212655E+00,+1.35018842306E+00,+205.33919137E-03,+47.48740024E-03
+72.04500E-06,+1.35998735204E+00,+1.36275123700E+00,+179.58542280E-03,+49.37182233E-03
+72.07000E-06,+1.27832906146E+00,+1.33008792077E+00,+203.45476927E-03,-15.32666944E-03
+72.09500E-06,+1.40018835664E+00,+1.34265073470E+00,+204.08290997E-03,+39.32157118E-03
+72.12000E-06,+1.31978634745E+00,+1.35018842306E+00,+182.72612628E-03,+14.19594331E-03
+72.14500E-06,+1.32858031720E+00,+1.37154520676E+00,+183.98240767E-03,+4.77383286E-03
+72.17000E-06,+1.07732403849E+00,+1.09013817459E+00,+243.02763317E-03,+65.70348045E-03
+72.19500E-06,+1.04968584783E+00,+1.00973616540E+00,+138.12813681E-03,-35.42717174E-03
+72.22000E-06,+1.01953509438E+00,+1.03109294910E+00,+193.40451813E-03,+4.77383286E-03
+72.24500E-06,+998.17831069E-03,+978.32913056E-03,+175.18843792E-03,-35.42717174E-03
