x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.200000E-03,-44.095427E-03,+18.216074E-03,-5.276397E-03,+5.025201E-03
-2.197500E-03,-63.567788E-03,-1.256288E-03,-24.748758E-03,-55.904447E-03
-2.195000E-03,+19.765544E-03,+18.216074E-03,-85.678406E-03,-11.515838E-03
-2.192500E-03,-16.247856E-03,+18.216074E-03,+19.430471E-03,-47.529238E-03
-2.190000E-03,+28.140753E-03,+10.050244E-03,-5.276397E-03,-75.376809E-03
-2.187500E-03,+83.802E-06,+18.216074E-03,-49.455626E-03,+5.025201E-03
-2.185000E-03,+35.887822E-03,-61.976555E-03,+74.916232E-03,-75.167428E-03
-2.182500E-03,+45.100552E-03,+27.010043E-03,+30.527623E-03,+5.025201E-03
-2.180000E-03,+19.137403E-03,+18.216074E-03,+3.308193E-03,+5.025201E-03
-2.177500E-03,+36.306582E-03,+18.216074E-03,+22.152414E-03,-22.403610E-03
-2.175000E-03,+19.346784E-03,-45.226137E-03,-5.276397E-03,+5.025201E-03
-2.172500E-03,-63.149028E-03,-62.185936E-03,-5.276397E-03,+5.025201E-03
-2.170000E-03,-44.095427E-03,-91.917929E-03,-5.276397E-03,-24.706792E-03
-2.167500E-03,-33.417035E-03,-62.185936E-03,+5.401995E-03,-64.698417E-03
-2.165000E-03,-90.787219E-03,+5.234499E-03,-5.276397E-03,+5.025201E-03
-2.162500E-03,-44.095427E-03,+18.216074E-03,-7.579579E-03,+2.722018E-03
-2.160000E-03,+78.392009E-03,-20.100509E-03,-5.276397E-03,+5.025201E-03
-2.157500E-03,+30.234556E-03,+12.144047E-03,-5.276397E-03,-69.304782E-03
-2.155000E-03,+6.365209E-03,-62.185936E-03,+45.184239E-03,-45.435435E-03
-2.152500E-03,+36.306582E-03,+3.768837E-03,+75.125612E-03,+5.025201E-03
-2.150000E-03,+73.576264E-03,-62.185936E-03,-5.276397E-03,-53.810645E-03
-2.147500E-03,+71.063701E-03,-62.185936E-03,-5.276397E-03,+39.782319E-03
-2.145000E-03,-44.095427E-03,-8.165836E-03,-72.487451E-03,-75.376809E-03
-2.142500E-03,-44.095427E-03,-12.981581E-03,-36.474051E-03,-26.172454E-03
-2.140000E-03,-39.279681E-03,+18.216074E-03,-5.276397E-03,-70.561063E-03
-2.137500E-03,-83.668291E-03,-62.185936E-03,+35.552748E-03,-34.547663E-03
-2.135000E-03,+29.187654E-03,-62.185936E-03,-1.716933E-03,+5.025201E-03
-2.132500E-03,-76.549363E-03,-29.732000E-03,+27.177539E-03,-27.428735E-03
-2.130000E-03,+24.371909E-03,-50.251262E-03,-17.211070E-03,+5.025201E-03
-2.127500E-03,+92.629865E-03,-5.862653E-03,-29.355124E-03,-27.219355E-03
-2.125000E-03,-23.785544E-03,-62.185936E-03,+54.815730E-03,-55.066926E-03
-2.122500E-03,+20.603065E-03,-30.778901E-03,+10.427121E-03,+5.025201E-03
-2.120000E-03,-44.095427E-03,+69.932991E-03,-33.961489E-03,+5.025201E-03
-2.117500E-03,-36.767119E-03,+83.961466E-03,-78.350098E-03,+12.353509E-03
-2.115000E-03,-7.035126E-03,-62.185936E-03,-5.276397E-03,+48.366909E-03
-2.112500E-03,+35.259681E-03,-62.185936E-03,+74.078711E-03,-75.376809E-03
-2.110000E-03,+36.306582E-03,-62.185936E-03,+29.690102E-03,-29.941298E-03
-2.107500E-03,-34.673316E-03,-62.185936E-03,+75.125612E-03,+5.025201E-03
-2.105000E-03,+9.715293E-03,+18.216074E-03,-5.276397E-03,+85.427210E-03
-2.102500E-03,-44.095427E-03,+63.023443E-03,-5.276397E-03,+5.025201E-03
-2.100000E-03,-44.095427E-03,+18.216074E-03,+12.939683E-03,+5.025201E-03
-2.097500E-03,+36.306582E-03,-62.185936E-03,+48.953083E-03,-49.204280E-03
-2.095000E-03,+36.306582E-03,+18.216074E-03,-5.276397E-03,+5.025201E-03
-2.092500E-03,-44.095427E-03,+18.216074E-03,-51.130668E-03,+5.025201E-03
-2.090000E-03,-123.031774E-03,-62.185936E-03,-82.747083E-03,+2.093877E-03
-2.087500E-03,-1.172479E-03,+18.216074E-03,-48.199344E-03,+10.469087E-03
-2.085000E-03,+29.397035E-03,+11.306526E-03,-12.185945E-03,-61.557713E-03
-2.082500E-03,-14.991575E-03,-62.185936E-03,+46.021760E-03,+5.025201E-03
-2.080000E-03,-28.810670E-03,+18.216074E-03,+59.840855E-03,+54.857696E-03
-2.077500E-03,-44.095427E-03,-41.457293E-03,+75.125612E-03,+5.025201E-03
-2.075000E-03,-100.837470E-03,-62.185936E-03,+51.465646E-03,-18.634766E-03
-2.072500E-03,-31.741993E-03,-49.832502E-03,+7.077037E-03,-63.023375E-03
-2.070000E-03,-44.095427E-03,-62.185936E-03,-21.608055E-03,-43.341633E-03
-2.067500E-03,-40.117202E-03,-58.207711E-03,+67.169163E-03,-71.398584E-03
-2.065000E-03,-43.676666E-03,-21.775551E-03,-5.276397E-03,-34.966424E-03
-2.062500E-03,-115.703466E-03,-138.190960E-03,+70.728627E-03,+5.025201E-03
