x-axis,1,2,3
second,Volt,Volt,Volt
-2.470000E-03,,,
-2.467500E-03,+522.089598E-03,+518.362640E-03,+517.587945E-03
-2.465000E-03,+520.728627E-03,+512.814064E-03,+517.587945E-03
-2.462500E-03,+519.995796E-03,+515.640697E-03,+525.230323E-03
-2.460000E-03,+526.277203E-03,+475.335002E-03,+517.587945E-03
-2.457500E-03,+506.909532E-03,+512.814064E-03,+516.959804E-03
-2.455000E-03,+526.905344E-03,+532.181735E-03,+537.688447E-03
-2.452500E-03,+539.468158E-03,+529.355102E-03,+517.587945E-03
-2.450000E-03,+507.537672E-03,+512.814064E-03,+514.761312E-03
-2.447500E-03,+507.537672E-03,+512.814064E-03,+517.587945E-03
-2.445000E-03,+512.458108E-03,+527.994130E-03,+502.407878E-03
-2.442500E-03,+527.638175E-03,+512.814064E-03,+501.570357E-03
-2.440000E-03,+514.551910E-03,+519.828301E-03,+523.659972E-03
-2.437500E-03,+525.649062E-03,+514.803176E-03,+499.476555E-03
-2.435000E-03,+547.738677E-03,+501.821601E-03,+526.695985E-03
-2.432500E-03,+527.742865E-03,+512.709373E-03,+537.583757E-03
-2.430000E-03,+527.638175E-03,+532.914566E-03,+517.587945E-03
-2.427500E-03,+525.439682E-03,+510.615571E-03,+519.786437E-03
-2.425000E-03,+540.933819E-03,+499.518419E-03,+510.783087E-03
-2.422500E-03,+511.829967E-03,+517.106358E-03,+533.396152E-03
-2.420000E-03,+502.826617E-03,+512.814064E-03,+512.876890E-03
-2.417500E-03,+521.252078E-03,+526.528469E-03,+497.487443E-03
-2.415000E-03,+547.738677E-03,+510.196811E-03,+517.587945E-03
-2.412500E-03,+507.537672E-03,+512.814064E-03,+526.067844E-03
-2.410000E-03,+508.061123E-03,+512.290613E-03,+518.111395E-03
-2.407500E-03,+518.111374E-03,+511.767162E-03,+507.014243E-03
-2.405000E-03,+507.537672E-03,+512.814064E-03,+500.628146E-03
-2.402500E-03,+514.970671E-03,+500.146560E-03,+492.252937E-03
-2.400000E-03,+494.765478E-03,+512.814064E-03,+517.587945E-03
-2.397500E-03,+532.977371E-03,+538.253762E-03,+517.587945E-03
-2.395000E-03,+547.738677E-03,+547.257112E-03,+511.829988E-03
-2.392500E-03,+507.537672E-03,+512.814064E-03,+500.732836E-03
-2.390000E-03,+519.786416E-03,+525.062807E-03,+505.339201E-03
-2.387500E-03,+508.689264E-03,+550.711886E-03,+515.284762E-03
-2.385000E-03,+517.483233E-03,+502.868503E-03,+507.433004E-03
-2.382500E-03,+489.321592E-03,+513.756275E-03,+537.688447E-03
-2.380000E-03,+535.699314E-03,+540.975705E-03,+509.526806E-03
-2.377500E-03,+527.638175E-03,+495.749575E-03,+517.587945E-03
-2.375000E-03,+507.537672E-03,+506.846727E-03,+523.555281E-03
-2.372500E-03,+517.378543E-03,+517.943879E-03,+517.587945E-03
-2.370000E-03,+515.284741E-03,+496.587096E-03,+521.461479E-03
-2.367500E-03,+507.537672E-03,+512.814064E-03,+510.364327E-03
-2.365000E-03,+527.638175E-03,+512.814064E-03,+535.908715E-03
-2.362500E-03,+527.638175E-03,+522.131484E-03,+506.804863E-03
-2.360000E-03,+507.851743E-03,+493.027632E-03,+497.801513E-03
-2.357500E-03,+504.815729E-03,+512.814064E-03,+506.176722E-03
-2.355000E-03,+527.638175E-03,+515.221936E-03,+535.280574E-03
-2.352500E-03,+527.638175E-03,+512.814064E-03,+504.082920E-03
-2.350000E-03,+523.136500E-03,+528.412891E-03,+492.985768E-03
-2.347500E-03,+527.638175E-03,+512.814064E-03,+528.685097E-03
-2.345000E-03,+527.638175E-03,+505.904516E-03,+497.487443E-03
-2.342500E-03,+542.922932E-03,+530.506693E-03,+515.180072E-03
-2.340000E-03,+536.327454E-03,+510.092121E-03,+528.999168E-03
-2.337500E-03,+527.638175E-03,+532.914566E-03,+497.487443E-03
-2.335000E-03,+547.738677E-03,+534.380227E-03,+508.270525E-03
-2.332500E-03,+527.638175E-03,+511.034332E-03,+535.908715E-03
-2.330000E-03,+514.761290E-03,+505.590446E-03,+517.587945E-03
-2.327500E-03,+511.411207E-03,+512.814064E-03,+553.915415E-03
-2.325000E-03,+507.537672E-03,+502.973193E-03,+502.617258E-03
-2.322500E-03,+541.771340E-03,+526.947229E-03,+537.688447E-03
-2.320000E-03,+507.537672E-03,+512.814064E-03,+497.487443E-03
