x-axis,1,2
second,Volt,Volt
-20.00000E-06,+527.63817459E-03,+510.30149497E-03
-19.95000E-06,+537.68842574E-03,+530.40199727E-03
-19.90000E-06,+537.68842574E-03,+530.40199727E-03
-19.85000E-06,+522.61304902E-03,+525.37687169E-03
-19.80000E-06,+567.83917919E-03,+510.30149497E-03
-19.75000E-06,+547.73867689E-03,+550.50249957E-03
-19.70000E-06,+537.68842574E-03,+520.35174612E-03
-19.65000E-06,+537.68842574E-03,+530.40199727E-03
-19.60000E-06,+507.53767230E-03,+510.30149497E-03
-19.55000E-06,+547.73867689E-03,+540.45224842E-03
-19.50000E-06,+537.68842574E-03,+510.30149497E-03
-19.45000E-06,+517.58792344E-03,+515.32662055E-03
-19.40000E-06,+527.63817459E-03,+530.40199727E-03
-19.35000E-06,+557.78892804E-03,+530.40199727E-03
-19.30000E-06,+517.58792344E-03,+530.40199727E-03
-19.25000E-06,+527.63817459E-03,+530.40199727E-03
-19.20000E-06,+547.73867689E-03,+530.40199727E-03
-19.15000E-06,+532.66330017E-03,+535.42712284E-03
-19.10000E-06,+547.73867689E-03,+520.35174612E-03
-19.05000E-06,+547.73867689E-03,+510.30149497E-03
-19.00000E-06,+527.63817459E-03,+550.50249956E-03
-18.95000E-06,+542.71355132E-03,+530.40199727E-03
-18.90000E-06,+527.63817459E-03,+540.45224842E-03
-18.85000E-06,+542.71355132E-03,+525.37687169E-03
-18.80000E-06,+527.63817459E-03,+510.30149497E-03
-18.75000E-06,+522.61304902E-03,+515.32662055E-03
-18.70000E-06,+517.58792344E-03,+530.40199727E-03
-18.65000E-06,+542.71355132E-03,+535.42712284E-03
-18.60000E-06,+547.73867689E-03,+530.40199727E-03
-18.55000E-06,+547.73867689E-03,+535.42712284E-03
-18.50000E-06,+517.58792344E-03,+530.40199727E-03
-18.45000E-06,+547.73867689E-03,+515.32662054E-03
-18.40000E-06,+567.83917919E-03,+510.30149497E-03
-18.35000E-06,+532.66330017E-03,+530.40199727E-03
-18.30000E-06,+547.73867689E-03,+530.40199727E-03
-18.25000E-06,+517.58792345E-03,+515.32662054E-03
-18.20000E-06,+547.73867689E-03,+550.50249956E-03
-18.15000E-06,+522.61304902E-03,+510.30149497E-03
-18.10000E-06,+537.68842574E-03,+520.35174612E-03
-18.05000E-06,+527.63817459E-03,+545.47737399E-03
-18.00000E-06,+527.63817459E-03,+510.30149497E-03
-17.95000E-06,+527.63817459E-03,+515.32662055E-03
-17.90000E-06,+557.78892804E-03,+520.35174612E-03
-17.85000E-06,+557.78892804E-03,+530.40199727E-03
