x-axis,1,2
second,Volt,Volt
-4.00000E-03,+10.05023E-03,-10.05023E-03
-3.99000E-03,-49.60549E-03,+10.69606E-03
-3.98000E-03,+51.54281E-03,-48.95966E-03
-3.97000E-03,+10.05023E-03,-72.28910E-03
-3.96000E-03,+10.05023E-03,-10.05023E-03
-3.95000E-03,-47.02233E-03,+47.02233E-03
-3.94000E-03,+10.05023E-03,-54.12597E-03
-3.93000E-03,+10.05023E-03,-10.05023E-03
-3.92000E-03,+10.05023E-03,-85.28593E-03
-3.91000E-03,-44.43918E-03,+15.86237E-03
-3.90000E-03,-23.69289E-03,+2.86555E-03
-3.89000E-03,-2.94660E-03,+44.35813E-03
-3.88000E-03,-70.35178E-03,+62.60231E-03
-3.87000E-03,-41.85602E-03,-38.54599E-03
-3.86000E-03,-39.19182E-03,-10.05023E-03
-3.85000E-03,-363.44E-06,-10.05023E-03
-3.84000E-03,+10.05023E-03,-69.78700E-03
-3.83000E-03,-39.27287E-03,+21.02868E-03
-3.82000E-03,-41.77497E-03,+18.52658E-03
-3.81000E-03,+10.05023E-03,-10.05023E-03
-3.80000E-03,-70.35178E-03,+70.35178E-03
-3.79000E-03,+10.05023E-03,-10.05023E-03
-3.78000E-03,+10.05023E-03,-36.04388E-03
-3.77000E-03,+10.05023E-03,+65.10442E-03
-3.76000E-03,+25.54916E-03,-10.05023E-03
-3.75000E-03,-34.10656E-03,-46.29545E-03
-3.74000E-03,+10.05023E-03,-10.05023E-03
-3.73000E-03,+7.38602E-03,-10.05023E-03
-3.72000E-03,-34.18761E-03,+8.03186E-03
-3.71000E-03,+10.05023E-03,-90.45224E-03
-3.70000E-03,-10.77711E-03,-30.87757E-03
-3.69000E-03,+10.05023E-03,-9.96918E-03
-3.68000E-03,-10.61501E-03,+29.02130E-03
-3.67000E-03,-28.94025E-03,-49.04071E-03
-3.66000E-03,-70.35178E-03,-10.05023E-03
-3.65000E-03,+10.05023E-03,-85.44803E-03
-3.64000E-03,-13.19817E-03,+47.10338E-03
-3.63000E-03,+10.05023E-03,-46.45755E-03
-3.62000E-03,+10.05023E-03,-90.45224E-03
-3.61000E-03,+4.96497E-03,-10.05023E-03
-3.60000E-03,-44.52023E-03,-10.05023E-03
-3.59000E-03,+43.87440E-03,+36.52761E-03
-3.58000E-03,+10.05023E-03,+3.02765E-03
-3.57000E-03,+10.05023E-03,+62.68336E-03
-3.56000E-03,+10.05023E-03,-10.05023E-03
-3.55000E-03,-21.19078E-03,-27.97021E-03
-3.54000E-03,+10.05023E-03,-10.05023E-03
