x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-20.00000E-06,+567.24374183E-03,+534.42210704E-03,+540.20100459E-03,+515.07538743E-03
-19.95000E-06,+511.96736051E-03,+549.49748376E-03,+550.25125574E-03,+500.00001071E-03
-19.90000E-06,+537.09298838E-03,+544.47235819E-03,+520.10050230E-03,+515.07538743E-03
-19.85000E-06,+547.14323953E-03,+519.34673032E-03,+510.05025115E-03,+510.05026186E-03
-19.80000E-06,+527.04273723E-03,+534.42210704E-03,+520.10050230E-03,+515.07538743E-03
-19.75000E-06,+522.01761166E-03,+529.39698147E-03,+535.17587902E-03,+520.10051301E-03
-19.70000E-06,+537.09298838E-03,+524.37185589E-03,+550.25125574E-03,+494.97488514E-03
-19.65000E-06,+532.06786280E-03,+539.44723262E-03,+555.27638132E-03,+510.05026186E-03
-19.60000E-06,+527.04273723E-03,+534.42210704E-03,+540.20100459E-03,+515.07538743E-03
-19.55000E-06,+496.89198379E-03,+519.34673032E-03,+520.10050230E-03,+489.94975956E-03
-19.50000E-06,+547.14323953E-03,+534.42210704E-03,+540.20100459E-03,+494.97488514E-03
-19.45000E-06,+542.11811395E-03,+524.37185589E-03,+545.22613017E-03,+510.05026186E-03
-19.40000E-06,+547.14323953E-03,+534.42210704E-03,+540.20100459E-03,+494.97488514E-03
-19.35000E-06,+542.11811395E-03,+534.42210704E-03,+525.12562787E-03,+515.07538743E-03
-19.30000E-06,+516.99248608E-03,+534.42210704E-03,+540.20100459E-03,+505.02513628E-03
-19.25000E-06,+547.14323953E-03,+534.42210704E-03,+515.07537672E-03,+515.07538743E-03
-19.20000E-06,+547.14323953E-03,+534.42210704E-03,+520.10050230E-03,+515.07538743E-03
-19.15000E-06,+527.04273723E-03,+534.42210704E-03,+555.27638132E-03,+500.00001071E-03
-19.10000E-06,+537.09298838E-03,+534.42210704E-03,+520.10050230E-03,+525.12563858E-03
-19.05000E-06,+527.04273723E-03,+534.42210704E-03,+520.10050230E-03,+510.05026186E-03
-19.00000E-06,+527.04273723E-03,+534.42210704E-03,+520.10050230E-03,+515.07538743E-03
-18.95000E-06,+537.09298838E-03,+549.49748376E-03,+535.17587902E-03,+494.97488514E-03
-18.90000E-06,+537.09298838E-03,+554.52260934E-03,+540.20100459E-03,+505.02513628E-03
-18.85000E-06,+542.11811395E-03,+529.39698147E-03,+540.20100459E-03,+515.07538743E-03
-18.80000E-06,+567.24374182E-03,+534.42210704E-03,+540.20100459E-03,+515.07538743E-03
-18.75000E-06,+511.96736051E-03,+549.49748376E-03,+489.94974885E-03,+520.10051301E-03
-18.70000E-06,+537.09298838E-03,+534.42210704E-03,+520.10050230E-03,+505.02513628E-03
-18.65000E-06,+562.21861625E-03,+529.39698147E-03,+545.22613017E-03,+530.15076416E-03
-18.60000E-06,+527.04273723E-03,+534.42210704E-03,+520.10050230E-03,+494.97488514E-03
-18.55000E-06,+537.09298838E-03,+534.42210704E-03,+540.20100459E-03,+494.97488514E-03
-18.50000E-06,+527.04273723E-03,+524.37185589E-03,+520.10050230E-03,+515.07538743E-03
-18.45000E-06,+532.06786280E-03,+519.34673032E-03,+525.12562787E-03,+500.00001071E-03
-18.40000E-06,+567.24374182E-03,+514.32160474E-03,+540.20100459E-03,+494.97488514E-03
-18.35000E-06,+567.24374183E-03,+519.34673032E-03,+540.20100459E-03,+500.00001071E-03
-18.30000E-06,+537.09298838E-03,+544.47235819E-03,+520.10050230E-03,+525.12563858E-03
-18.25000E-06,+542.11811395E-03,+549.49748376E-03,+520.10050230E-03,+515.07538743E-03
-18.20000E-06,+527.04273723E-03,+534.42210704E-03,+520.10050230E-03,+515.07538743E-03
-18.15000E-06,+527.04273723E-03,+529.39698147E-03,+555.27638132E-03,+510.05026186E-03
-18.10000E-06,+537.09298838E-03,+544.47235819E-03,+560.30150689E-03,+525.12563858E-03
-18.05000E-06,+532.06786280E-03,+514.32160474E-03,+535.17587902E-03,+520.10051301E-03
-18.00000E-06,+567.24374182E-03,+534.42210704E-03,+520.10050230E-03,+535.17588973E-03
-17.95000E-06,+527.04273723E-03,+549.49748376E-03,+520.10050230E-03,+500.00001071E-03
-17.90000E-06,+537.09298838E-03,+534.42210704E-03,+530.15075345E-03,+535.17588973E-03
-17.85000E-06,+532.06786280E-03,+514.32160474E-03,+505.02512557E-03,+515.07538743E-03
-17.80000E-06,+527.04273723E-03,+534.42210704E-03,+540.20100459E-03,+535.17588973E-03
-17.75000E-06,+527.04273723E-03,+529.39698147E-03,+510.05025115E-03,+525.12563858E-03
-17.70000E-06,+547.14323953E-03,+514.32160474E-03,+520.10050230E-03,+505.02513629E-03
-17.65000E-06,+516.99248608E-03,+499.24622802E-03,+520.10050230E-03,+515.07538743E-03
