x-axis,1,2
second,Volt,Volt
-20.00000E-06,+16.58291183E-03,+102.80778632E-03
-19.95000E-06,+12.56281137E-03,+97.78266074E-03
-19.90000E-06,+12.56281137E-03,+98.78768586E-03
-19.85000E-06,+6.53266069E-03,+97.78266074E-03
-19.80000E-06,+20.60301229E-03,+94.76758540E-03
-19.75000E-06,+17.58793695E-03,+93.76256028E-03
-19.70000E-06,+12.56281137E-03,+96.77763563E-03
-19.65000E-06,+9.54773603E-03,+100.79773609E-03
-19.60000E-06,+8.54271092E-03,+98.78768586E-03
-19.55000E-06,+10.55276114E-03,+95.77261051E-03
-19.50000E-06,+12.56281137E-03,+98.78768586E-03
-19.45000E-06,+12.56281137E-03,+95.77261051E-03
-19.40000E-06,+16.58291183E-03,+102.80778632E-03
-19.35000E-06,+12.56281137E-03,+98.78768586E-03
-19.30000E-06,+12.56281137E-03,+98.78768586E-03
-19.25000E-06,+14.57286160E-03,+97.78266074E-03
-19.20000E-06,+12.56281137E-03,+98.78768586E-03
-19.15000E-06,+10.55276114E-03,+97.78266074E-03
-19.10000E-06,+8.54271092E-03,+98.78768586E-03
-19.05000E-06,+12.56281137E-03,+95.77261051E-03
-19.00000E-06,+16.58291183E-03,+102.80778632E-03
-18.95000E-06,+16.58291183E-03,+93.76256028E-03
-18.90000E-06,+8.54271092E-03,+98.78768586E-03
-18.85000E-06,+9.54773603E-03,+97.78266074E-03
-18.80000E-06,+12.56281137E-03,+94.76758540E-03
-18.75000E-06,+12.56281137E-03,+97.78266074E-03
-18.70000E-06,+12.56281137E-03,+96.77763563E-03
-18.65000E-06,+16.58291183E-03,+93.76256028E-03
-18.60000E-06,+8.54271092E-03,+90.74748494E-03
-18.55000E-06,+9.54773603E-03,+99.79271097E-03
-18.50000E-06,+12.56281137E-03,+98.78768586E-03
-18.45000E-06,+18.59296206E-03,+105.82286166E-03
-18.40000E-06,+12.56281137E-03,+94.76758540E-03
-18.35000E-06,+8.54271092E-03,+93.76256028E-03
-18.30000E-06,+12.56281137E-03,+98.78768586E-03
-18.25000E-06,+9.54773603E-03,+101.80276120E-03
-18.20000E-06,+12.56281137E-03,+98.78768586E-03
-18.15000E-06,+12.56281137E-03,+96.77763563E-03
-18.10000E-06,+10.55276114E-03,+96.77763563E-03
-18.05000E-06,+11.55778626E-03,+92.75753517E-03
-18.00000E-06,+12.56281137E-03,+98.78768586E-03
-17.95000E-06,+11.55778626E-03,+95.77261051E-03
-17.90000E-06,+8.54271092E-03,+100.79773609E-03
-17.85000E-06,+13.56783649E-03,+100.79773609E-03
