x-axis,1,2,3
second,Volt,Volt,Volt
-2.470000E-03,,,
-2.467500E-03,+573.387755E-03,+573.115570E-03,+583.438028E-03
-2.465000E-03,+571.293953E-03,+589.761299E-03,+577.889452E-03
-2.462500E-03,+580.297303E-03,+593.216073E-03,+597.989954E-03
-2.460000E-03,+586.578710E-03,+573.115570E-03,+595.268011E-03
-2.457500E-03,+587.939681E-03,+583.479892E-03,+567.525130E-03
-2.455000E-03,+606.574522E-03,+591.750411E-03,+577.889452E-03
-2.452500E-03,+579.669162E-03,+581.386090E-03,+589.719435E-03
-2.450000E-03,+582.286415E-03,+575.942204E-03,+560.615583E-03
-2.447500E-03,+581.762965E-03,+587.039356E-03,+577.889452E-03
-2.445000E-03,+562.918744E-03,+557.935504E-03,+582.809887E-03
-2.442500E-03,+571.922094E-03,+577.198485E-03,+573.806537E-03
-2.440000E-03,+574.853417E-03,+606.302337E-03,+577.889452E-03
-2.437500E-03,+587.939681E-03,+593.216073E-03,+561.767174E-03
-2.435000E-03,+576.947219E-03,+573.115570E-03,+557.788949E-03
-2.432500E-03,+587.939681E-03,+593.216073E-03,+557.893640E-03
-2.430000E-03,+587.939681E-03,+582.014230E-03,+597.989954E-03
-2.427500E-03,+585.741189E-03,+573.115570E-03,+577.889452E-03
-2.425000E-03,+587.939681E-03,+579.920428E-03,+571.084594E-03
-2.422500E-03,+587.939681E-03,+581.700160E-03,+582.181747E-03
-2.420000E-03,+572.550234E-03,+583.793962E-03,+573.178397E-03
-2.417500E-03,+574.225276E-03,+565.787262E-03,+585.217760E-03
-2.415000E-03,+585.322429E-03,+590.598820E-03,+592.755448E-03
-2.412500E-03,+616.520083E-03,+564.635671E-03,+594.849251E-03
-2.410000E-03,+567.839179E-03,+592.692622E-03,+596.943053E-03
-2.407500E-03,+577.365980E-03,+582.642371E-03,+577.889452E-03
-2.405000E-03,+587.939681E-03,+574.685922E-03,+577.889452E-03
-2.402500E-03,+620.707688E-03,+560.448066E-03,+570.456454E-03
-2.400000E-03,+584.275527E-03,+589.551919E-03,+574.225298E-03
-2.397500E-03,+573.178375E-03,+578.454766E-03,+577.889452E-03
-2.395000E-03,+602.282227E-03,+607.558619E-03,+572.131495E-03
-2.392500E-03,+604.794790E-03,+610.071181E-03,+581.134845E-03
-2.390000E-03,+603.643199E-03,+573.115570E-03,+585.741210E-03
-2.387500E-03,+586.788090E-03,+593.216073E-03,+577.889452E-03
-2.385000E-03,+577.994120E-03,+583.270512E-03,+587.835013E-03
-2.382500E-03,+568.781390E-03,+573.115570E-03,+577.889452E-03
-2.380000E-03,+579.878543E-03,+585.154934E-03,+577.889452E-03
-2.377500E-03,+587.939681E-03,+573.115570E-03,+594.953941E-03
-2.375000E-03,+573.806516E-03,+595.414565E-03,+592.022617E-03
-2.372500E-03,+582.809866E-03,+578.245386E-03,+577.889452E-03
-2.370000E-03,+587.939681E-03,+573.115570E-03,+597.989954E-03
-2.367500E-03,+587.939681E-03,+567.462304E-03,+577.889452E-03
-2.365000E-03,+604.480720E-03,+574.895302E-03,+561.348413E-03
-2.362500E-03,+566.373518E-03,+582.432991E-03,+587.206872E-03
-2.360000E-03,+567.839179E-03,+592.902002E-03,+577.889452E-03
-2.357500E-03,+576.528459E-03,+584.526793E-03,+577.889452E-03
-2.355000E-03,+590.347554E-03,+557.830814E-03,+580.297324E-03
-2.352500E-03,+554.334154E-03,+600.125620E-03,+577.889452E-03
-2.350000E-03,+603.538509E-03,+588.714398E-03,+562.290624E-03
-2.347500E-03,+587.939681E-03,+588.714398E-03,+577.889452E-03
-2.345000E-03,+587.939681E-03,+566.520093E-03,+557.788949E-03
-2.342500E-03,+603.224438E-03,+610.908702E-03,+595.582081E-03
-2.340000E-03,+587.939681E-03,+581.804850E-03,+569.200172E-03
-2.337500E-03,+567.839179E-03,+592.587932E-03,+577.889452E-03
-2.335000E-03,+587.939681E-03,+563.798150E-03,+588.672534E-03
-2.332500E-03,+569.618911E-03,+591.436341E-03,+561.348413E-03
-2.330000E-03,+593.592948E-03,+573.115570E-03,+583.542718E-03
-2.327500E-03,+575.586248E-03,+573.115570E-03,+565.536018E-03
-2.325000E-03,+572.968995E-03,+558.144884E-03,+577.889452E-03
-2.322500E-03,+587.939681E-03,+567.148234E-03,+571.922115E-03
-2.320000E-03,+564.803166E-03,+576.151584E-03,+560.824963E-03
