x-axis,1,2,3
second,Volt,Volt,Volt
-20.00000E-06,+97.48743102E-03,+542.71356203E-03,+557.78894946E-03
-19.95000E-06,+97.48743102E-03,+537.68843645E-03,+532.66332159E-03
-19.90000E-06,+97.48743102E-03,+522.61305973E-03,+527.63819601E-03
-19.85000E-06,+94.47235567E-03,+542.71356203E-03,+502.51256814E-03
-19.80000E-06,+85.42712964E-03,+522.61305973E-03,+517.58794487E-03
-19.75000E-06,+96.48240590E-03,+512.56280858E-03,+537.68844716E-03
-19.70000E-06,+97.48743102E-03,+532.66331088E-03,+507.53769372E-03
-19.65000E-06,+96.48240590E-03,+537.68843645E-03,+537.68844716E-03
-19.60000E-06,+97.48743102E-03,+542.71356203E-03,+537.68844716E-03
-19.55000E-06,+99.49748125E-03,+557.78893875E-03,+532.66332159E-03
-19.50000E-06,+95.47738079E-03,+532.66331088E-03,+547.73869831E-03
-19.45000E-06,+97.48743102E-03,+527.63818530E-03,+537.68844716E-03
-19.40000E-06,+93.46733056E-03,+522.61305973E-03,+537.68844716E-03
-19.35000E-06,+93.46733056E-03,+527.63818530E-03,+532.66332159E-03
-19.30000E-06,+97.48743102E-03,+532.66331088E-03,+537.68844716E-03
-19.25000E-06,+96.48240590E-03,+537.68843645E-03,+542.71357274E-03
-19.20000E-06,+89.44723010E-03,+542.71356203E-03,+537.68844716E-03
-19.15000E-06,+96.48240590E-03,+542.71356203E-03,+557.78894946E-03
-19.10000E-06,+95.47738079E-03,+542.71356203E-03,+507.53769372E-03
-19.05000E-06,+98.49245613E-03,+542.71356203E-03,+527.63819601E-03
-19.00000E-06,+97.48743102E-03,+522.61305973E-03,+537.68844716E-03
-18.95000E-06,+97.48743102E-03,+527.63818530E-03,+537.68844716E-03
-18.90000E-06,+97.48743102E-03,+532.66331088E-03,+517.58794487E-03
-18.85000E-06,+97.48743102E-03,+537.68843645E-03,+527.63819601E-03
-18.80000E-06,+97.48743102E-03,+542.71356203E-03,+517.58794487E-03
-18.75000E-06,+100.50250636E-03,+537.68843645E-03,+522.61307044E-03
-18.70000E-06,+93.46733056E-03,+542.71356203E-03,+537.68844716E-03
-18.65000E-06,+93.46733056E-03,+527.63818530E-03,+532.66332159E-03
-18.60000E-06,+97.48743102E-03,+542.71356203E-03,+537.68844716E-03
-18.55000E-06,+93.46733056E-03,+542.71356203E-03,+537.68844716E-03
-18.50000E-06,+95.47738079E-03,+532.66331088E-03,+527.63819601E-03
-18.45000E-06,+97.48743102E-03,+542.71356203E-03,+527.63819601E-03
-18.40000E-06,+93.46733056E-03,+522.61305973E-03,+517.58794487E-03
-18.35000E-06,+89.44723010E-03,+552.76381317E-03,+522.61307044E-03
-18.30000E-06,+97.48743102E-03,+532.66331088E-03,+517.58794487E-03
-18.25000E-06,+97.48743102E-03,+542.71356203E-03,+522.61307044E-03
-18.20000E-06,+97.48743102E-03,+522.61305973E-03,+537.68844716E-03
-18.15000E-06,+93.46733056E-03,+527.63818530E-03,+537.68844716E-03
-18.10000E-06,+97.48743102E-03,+522.61305973E-03,+547.73869831E-03
-18.05000E-06,+96.48240590E-03,+542.71356203E-03,+537.68844716E-03
-18.00000E-06,+93.46733056E-03,+542.71356203E-03,+517.58794487E-03
-17.95000E-06,+93.46733056E-03,+542.71356203E-03,+527.63819601E-03
-17.90000E-06,+97.48743102E-03,+522.61305973E-03,+547.73869831E-03
-17.85000E-06,+96.48240590E-03,+542.71356203E-03,+537.68844716E-03
