x-axis,1,2
second,Volt,Volt
-4.999960E+00,-3.035176E+00,-2.863317E+00
-4.994960E+00,-2.994975E+00,-2.943719E+00
-4.989960E+00,-3.015075E+00,-2.963819E+00
-4.984960E+00,-3.035176E+00,-3.024121E+00
-4.979960E+00,-2.954774E+00,-2.943719E+00
-4.974960E+00,-2.994975E+00,-2.943719E+00
-4.969960E+00,-2.974874E+00,-2.943719E+00
-4.964960E+00,-2.954774E+00,-2.863317E+00
-4.959960E+00,-2.974874E+00,-3.004020E+00
-4.954960E+00,-2.914573E+00,-2.903518E+00
-4.949960E+00,-2.954774E+00,-2.943719E+00
-4.944960E+00,-2.954774E+00,-2.943719E+00
-4.939960E+00,-2.954774E+00,-3.004020E+00
-4.934960E+00,-2.954774E+00,-3.024121E+00
-4.929960E+00,-2.954774E+00,-2.903518E+00
-4.924960E+00,-2.954774E+00,-2.863317E+00
-4.919960E+00,-2.954774E+00,-2.883417E+00
-4.914960E+00,-2.954774E+00,-2.983920E+00
-4.909960E+00,-2.954774E+00,-2.943719E+00
-4.904960E+00,-3.035176E+00,-2.943719E+00
-4.899960E+00,-2.954774E+00,-2.943719E+00
-4.894960E+00,-2.994975E+00,-2.903518E+00
-4.889960E+00,-2.974874E+00,-2.943719E+00
-4.884960E+00,-2.954774E+00,-2.943719E+00
-4.879960E+00,-2.974874E+00,-3.004020E+00
-4.874960E+00,-2.994975E+00,-2.943719E+00
-4.869960E+00,-2.954774E+00,-3.004020E+00
-4.864960E+00,-2.954774E+00,-2.943719E+00
-4.859960E+00,-2.954774E+00,-2.943719E+00
-4.854960E+00,-3.035176E+00,-2.943719E+00
-4.849960E+00,-2.934673E+00,-2.923618E+00
-4.844960E+00,-2.954774E+00,-2.943719E+00
-4.839960E+00,-2.954774E+00,-2.943719E+00
-4.834960E+00,-2.994975E+00,-2.903518E+00
-4.829960E+00,-3.015075E+00,-2.943719E+00
-4.824960E+00,-3.035176E+00,-2.943719E+00
-4.819960E+00,-3.015075E+00,-3.024121E+00
-4.814960E+00,-2.954774E+00,-2.943719E+00
-4.809960E+00,-2.914573E+00,-2.963819E+00
-4.804960E+00,-3.035176E+00,-2.863317E+00
-4.799960E+00,-2.894472E+00,-2.943719E+00
-4.794960E+00,-3.035176E+00,-2.943719E+00
-4.789960E+00,-3.015075E+00,-2.983920E+00
-4.784960E+00,-2.954774E+00,-2.943719E+00
-4.779960E+00,-2.954774E+00,-2.943719E+00
-4.774960E+00,-2.994975E+00,-2.943719E+00
-4.769960E+00,-3.035176E+00,-3.004020E+00
