x-axis,1,2,3
second,Volt,Volt,Volt
-2.495120E+00,,,
-2.492620E+00,,,
-2.490120E+00,-518.216E-03,+10.050E-03,+45.226E-03
-2.487620E+00,-494.975E-03,+10.050E-03,+70.352E-03
-2.485120E+00,-501.256E-03,+10.050E-03,-62.814E-03
-2.482620E+00,-486.809E-03,-22.613E-03,-10.050E-03
-2.480120E+00,-508.794E-03,+10.050E-03,+57.789E-03
-2.477620E+00,-496.859E-03,-70.352E-03,+70.352E-03
-2.475120E+00,-515.075E-03,+10.050E-03,-37.688E-03
-2.472620E+00,-506.910E-03,-22.613E-03,+22.613E-03
-2.470120E+00,-494.975E-03,-2.513E-03,+45.226E-03
-2.467620E+00,-515.075E-03,+2.513E-03,-10.050E-03
-2.465120E+00,-494.975E-03,-17.588E-03,+97.990E-03
-2.462620E+00,-494.975E-03,-37.688E-03,-10.050E-03
-2.460120E+00,-494.975E-03,-2.513E-03,-10.050E-03
-2.457620E+00,-494.975E-03,-70.352E-03,+55.276E-03
-2.455120E+00,-481.784E-03,-17.588E-03,-62.814E-03
-2.452620E+00,-494.975E-03,-22.613E-03,+85.427E-03
-2.450120E+00,-528.894E-03,-57.789E-03,-10.050E-03
-2.447620E+00,-513.191E-03,+2.513E-03,-10.050E-03
-2.445120E+00,-494.975E-03,+10.050E-03,+67.839E-03
-2.442620E+00,-506.910E-03,-37.688E-03,+37.688E-03
-2.440120E+00,-511.935E-03,-57.789E-03,+57.789E-03
-2.437620E+00,-494.975E-03,-55.276E-03,+55.276E-03
-2.435120E+00,-494.975E-03,-17.588E-03,-10.050E-03
-2.432620E+00,-515.075E-03,-22.613E-03,+22.613E-03
-2.430120E+00,-494.975E-03,-45.226E-03,-10.050E-03
-2.427620E+00,-515.075E-03,-62.814E-03,-2.513E-03
-2.425120E+00,-494.975E-03,-17.588E-03,+42.714E-03
-2.422620E+00,-503.141E-03,+10.050E-03,-10.050E-03
-2.420120E+00,-508.794E-03,-70.352E-03,-10.050E-03
-2.417620E+00,-513.191E-03,-62.814E-03,+62.814E-03
-2.415120E+00,-508.166E-03,-42.714E-03,-37.688E-03
-2.412620E+00,-503.141E-03,+42.714E-03,-10.050E-03
-2.410120E+00,-515.075E-03,-2.513E-03,-10.050E-03
-2.407620E+00,-515.075E-03,+10.050E-03,-90.452E-03
-2.405120E+00,-508.166E-03,+10.050E-03,-10.050E-03
-2.402620E+00,-506.910E-03,+10.050E-03,-42.714E-03
-2.400120E+00,-511.935E-03,-57.789E-03,+2.513E-03
-2.397620E+00,-493.090E-03,-70.352E-03,-10.050E-03
-2.395120E+00,-488.065E-03,-42.714E-03,-90.452E-03
-2.392620E+00,-494.975E-03,-70.352E-03,+22.613E-03
-2.390120E+00,-515.075E-03,-70.352E-03,+57.789E-03
-2.387620E+00,-511.307E-03,-70.352E-03,+70.352E-03
-2.385120E+00,-515.075E-03,-17.588E-03,+17.588E-03
-2.382620E+00,-483.040E-03,-22.613E-03,-57.789E-03
-2.380120E+00,-498.116E-03,-2.513E-03,+82.915E-03
-2.377620E+00,-515.075E-03,+10.050E-03,+62.814E-03
-2.375120E+00,-514.447E-03,+37.688E-03,+42.714E-03
-2.372620E+00,-503.141E-03,+10.050E-03,-10.050E-03
-2.370120E+00,-498.116E-03,-70.352E-03,-10.050E-03
-2.367620E+00,-515.075E-03,-70.352E-03,-2.513E-03
-2.365120E+00,-515.075E-03,-17.588E-03,-10.050E-03
-2.362620E+00,-494.975E-03,-22.613E-03,+22.613E-03
-2.360120E+00,-515.075E-03,-70.352E-03,+57.789E-03
-2.357620E+00,-515.075E-03,+82.915E-03,-82.915E-03
-2.355120E+00,-488.065E-03,-42.714E-03,-35.176E-03
-2.352620E+00,-474.874E-03,-37.688E-03,-10.050E-03
-2.350120E+00,-498.116E-03,-2.513E-03,-22.613E-03
-2.347620E+00,-496.859E-03,+10.050E-03,+135.678E-03
-2.345120E+00,-481.784E-03,+10.050E-03,+70.352E-03
-2.342620E+00,-486.809E-03,-37.688E-03,+37.688E-03
-2.340120E+00,-491.834E-03,-70.352E-03,-10.050E-03
-2.337620E+00,-476.759E-03,+10.050E-03,-10.050E-03
-2.335120E+00,-494.975E-03,-15.075E-03,-10.050E-03
-2.332620E+00,-494.975E-03,-70.352E-03,+37.688E-03
-2.330120E+00,-491.834E-03,-2.513E-03,-10.050E-03
-2.327620E+00,-494.975E-03,-70.352E-03,+135.678E-03
-2.325120E+00,-467.965E-03,+62.814E-03,-10.050E-03
-2.322620E+00,-462.940E-03,-37.688E-03,+70.352E-03
-2.320120E+00,-471.734E-03,+10.050E-03,-22.613E-03
-2.317620E+00,-456.658E-03,-62.814E-03,-82.915E-03
-2.315120E+00,-474.874E-03,-17.588E-03,-10.050E-03
-2.312620E+00,-446.608E-03,-37.688E-03,-10.050E-03
-2.310120E+00,-454.774E-03,-70.352E-03,-22.613E-03
-2.307620E+00,-452.889E-03,+2.513E-03,+70.352E-03
-2.305120E+00,-447.864E-03,+37.688E-03,-10.050E-03
-2.302620E+00,-434.673E-03,+10.050E-03,-10.050E-03
-2.300120E+00,-440.955E-03,-57.789E-03,-10.050E-03
-2.297620E+00,-454.774E-03,-62.814E-03,-10.050E-03
-2.295120E+00,-441.583E-03,-15.075E-03,+42.714E-03
-2.292620E+00,-442.839E-03,+10.050E-03,-10.050E-03
-2.290120E+00,-417.714E-03,-45.226E-03,+57.789E-03
-2.287620E+00,-434.673E-03,+2.513E-03,-2.513E-03
-2.285120E+00,-421.482E-03,+35.176E-03,-10.050E-03
-2.282620E+00,-434.673E-03,-37.688E-03,-42.714E-03
-2.280120E+00,-431.533E-03,-57.789E-03,+2.513E-03
-2.277620E+00,-452.889E-03,-62.814E-03,+47.739E-03
-2.275120E+00,-434.673E-03,-70.352E-03,-62.814E-03
-2.272620E+00,-406.407E-03,-37.688E-03,-10.050E-03
-2.270120E+00,-448.492E-03,-2.513E-03,-10.050E-03
-2.267620E+00,-398.241E-03,+10.050E-03,-10.050E-03
-2.265120E+00,-414.573E-03,-42.714E-03,+70.352E-03
-2.262620E+00,-414.573E-03,-37.688E-03,-57.789E-03
-2.260120E+00,-417.714E-03,+10.050E-03,+57.789E-03
-2.257620E+00,-394.472E-03,-62.814E-03,+62.814E-03
-2.255120E+00,-427.764E-03,-17.588E-03,-10.050E-03
-2.252620E+00,-402.638E-03,-37.688E-03,-10.050E-03
-2.250120E+00,-411.432E-03,-2.513E-03,+70.352E-03
-2.247620E+00,-414.573E-03,-62.814E-03,+70.352E-03
-2.245120E+00,-401.382E-03,-17.588E-03,-37.688E-03
-2.242620E+00,-394.472E-03,+10.050E-03,-25.126E-03
-2.240120E+00,-374.372E-03,-2.513E-03,+2.513E-03
-2.237620E+00,-398.241E-03,+2.513E-03,-10.050E-03
-2.235120E+00,-387.563E-03,-42.714E-03,-35.176E-03
-2.232620E+00,-382.538E-03,-70.352E-03,-42.714E-03
-2.230120E+00,-394.472E-03,+10.050E-03,-10.050E-03
-2.227620E+00,-394.472E-03,+2.513E-03,-10.050E-03
-2.225120E+00,-400.754E-03,-70.352E-03,+42.714E-03
-2.222620E+00,-382.538E-03,-70.352E-03,-42.714E-03
-2.220120E+00,-405.151E-03,-2.513E-03,-10.050E-03
-2.217620E+00,-392.588E-03,+82.915E-03,-2.513E-03
-2.215120E+00,-361.181E-03,-17.588E-03,-10.050E-03
-2.212620E+00,-398.241E-03,-37.688E-03,-10.050E-03
-2.210120E+00,-371.231E-03,-70.352E-03,+45.226E-03
-2.207620E+00,-374.372E-03,-62.814E-03,-2.513E-03
-2.205120E+00,-374.372E-03,-17.588E-03,+45.226E-03
-2.202620E+00,-386.307E-03,+10.050E-03,+22.613E-03
-2.200120E+00,-354.271E-03,-57.789E-03,+57.789E-03
-2.197620E+00,-392.588E-03,+2.513E-03,+62.814E-03
-2.195120E+00,-354.271E-03,-17.588E-03,+17.588E-03
-2.192620E+00,-354.271E-03,+10.050E-03,-10.050E-03
-2.190120E+00,-374.372E-03,-57.789E-03,+2.513E-03
-2.187620E+00,-358.040E-03,+10.050E-03,-10.050E-03
-2.185120E+00,-347.362E-03,-42.714E-03,+15.075E-03
-2.182620E+00,-374.372E-03,+10.050E-03,-90.452E-03
-2.180120E+00,-371.231E-03,-2.513E-03,-77.889E-03
-2.177620E+00,-372.487E-03,-62.814E-03,-155.779E-03
-2.175120E+00,-334.171E-03,-70.352E-03,+42.714E-03
-2.172620E+00,-366.206E-03,+10.050E-03,+37.688E-03
-2.170120E+00,-351.131E-03,-2.513E-03,+57.789E-03
