x-axis,1,2
second,Volt,Volt
-4.999960E+00,-0.0E+00,-49.246E-03
-4.994960E+00,-20.101E-03,+31.156E-03
-4.989960E+00,-0.0E+00,-49.246E-03
-4.984960E+00,+20.100E-03,-49.246E-03
-4.979960E+00,-60.302E-03,+31.156E-03
-4.974960E+00,-60.302E-03,-9.045E-03
-4.969960E+00,+20.100E-03,+31.156E-03
-4.964960E+00,+20.100E-03,+31.156E-03
-4.959960E+00,-40.201E-03,+11.055E-03
-4.954960E+00,+20.100E-03,-9.045E-03
-4.949960E+00,-60.302E-03,-49.246E-03
-4.944960E+00,+20.100E-03,+31.156E-03
-4.939960E+00,-100.503E-03,-49.246E-03
-4.934960E+00,-60.302E-03,-9.045E-03
-4.929960E+00,-40.201E-03,-49.246E-03
-4.924960E+00,-60.302E-03,+31.156E-03
-4.919960E+00,-0.0E+00,+31.156E-03
-4.914960E+00,-100.503E-03,+31.156E-03
-4.909960E+00,+20.100E-03,+31.156E-03
-4.904960E+00,+20.100E-03,-129.648E-03
-4.899960E+00,+80.402E-03,-49.246E-03
-4.894960E+00,+20.100E-03,-9.045E-03
-4.889960E+00,+20.100E-03,+11.055E-03
-4.884960E+00,+20.100E-03,+31.156E-03
-4.879960E+00,+20.100E-03,+31.156E-03
-4.874960E+00,-60.302E-03,-49.246E-03
-4.869960E+00,-0.0E+00,-49.246E-03
-4.864960E+00,-60.302E-03,-49.246E-03
-4.859960E+00,+20.100E-03,-49.246E-03
-4.854960E+00,-20.101E-03,-9.045E-03
-4.849960E+00,-40.201E-03,-29.146E-03
-4.844960E+00,+20.100E-03,-49.246E-03
-4.839960E+00,+40.201E-03,+11.055E-03
-4.834960E+00,-20.101E-03,-89.447E-03
-4.829960E+00,-20.101E-03,+11.055E-03
-4.824960E+00,-60.302E-03,-49.246E-03
-4.819960E+00,-60.302E-03,-49.246E-03
-4.814960E+00,+60.301E-03,+31.156E-03
-4.809960E+00,+20.100E-03,+11.055E-03
-4.804960E+00,-60.302E-03,+31.156E-03
-4.799960E+00,+20.100E-03,+51.256E-03
-4.794960E+00,-20.101E-03,+31.156E-03
-4.789960E+00,-40.201E-03,+11.055E-03
-4.784960E+00,-60.302E-03,-49.246E-03
-4.779960E+00,-0.0E+00,-49.246E-03
-4.774960E+00,+20.100E-03,-49.246E-03
-4.769960E+00,+20.100E-03,+11.055E-03
-4.764960E+00,+20.100E-03,-49.246E-03
-4.759960E+00,-60.302E-03,+31.156E-03
-4.754960E+00,-20.101E-03,-49.246E-03
-4.749960E+00,-40.201E-03,-49.246E-03
