x-axis,1,2,3
second,Volt,Volt,Volt
-3.800000E+00,,,
-3.795000E+00,-37.688E-03,-39.196E-03,-55.276E-03
-3.790000E+00,-60.302E-03,-36.683E-03,+60.302E-03
-3.785000E+00,+82.915E-03,-21.608E-03,-2.513E-03
-3.780000E+00,+57.789E-03,-1.508E-03,+22.613E-03
-3.775000E+00,-118.090E-03,-16.583E-03,+15.075E-03
-3.770000E+00,+20.100E-03,+38.693E-03,+57.789E-03
-3.765000E+00,+20.100E-03,+58.794E-03,-20.100E-03
-3.760000E+00,-60.302E-03,-1.508E-03,+60.302E-03
-3.755000E+00,-2.513E-03,-4.020E-03,+2.513E-03
-3.750000E+00,-60.302E-03,+41.206E-03,+60.302E-03
-3.745000E+00,+2.513E-03,+41.206E-03,+42.714E-03
-3.740000E+00,-22.613E-03,-39.196E-03,+17.588E-03
-3.735000E+00,-2.513E-03,-16.583E-03,+2.513E-03
-3.730000E+00,-57.789E-03,+38.693E-03,-17.588E-03
-3.725000E+00,-42.714E-03,-39.196E-03,-2.513E-03
-3.720000E+00,+57.789E-03,-39.196E-03,+103.015E-03
-3.715000E+00,-37.688E-03,-39.196E-03,+37.688E-03
-3.710000E+00,-55.276E-03,+41.206E-03,+60.302E-03
-3.705000E+00,-42.714E-03,+6.030E-03,-2.513E-03
-3.700000E+00,-22.613E-03,-81.910E-03,+17.588E-03
-3.695000E+00,-60.302E-03,-74.372E-03,+2.513E-03
-3.690000E+00,-57.789E-03,-36.683E-03,-20.100E-03
-3.685000E+00,-42.714E-03,-39.196E-03,+42.714E-03
-3.680000E+00,-17.588E-03,+41.206E-03,+22.613E-03
-3.675000E+00,-95.477E-03,+18.593E-03,+2.513E-03
-3.670000E+00,+20.100E-03,+38.693E-03,-17.588E-03
-3.665000E+00,-42.714E-03,-39.196E-03,-20.100E-03
-3.660000E+00,+20.100E-03,+41.206E-03,+17.588E-03
-3.655000E+00,-37.688E-03,-39.196E-03,+37.688E-03
-3.650000E+00,-57.789E-03,-39.196E-03,+60.302E-03
-3.645000E+00,-42.714E-03,+23.618E-03,+42.714E-03
-3.640000E+00,+20.100E-03,+3.518E-03,+22.613E-03
-3.635000E+00,-2.513E-03,+18.593E-03,+37.688E-03
-3.630000E+00,+22.613E-03,+41.206E-03,+57.789E-03
-3.625000E+00,+47.739E-03,+23.618E-03,-37.688E-03
-3.620000E+00,-22.613E-03,+3.518E-03,-20.100E-03
-3.615000E+00,-37.688E-03,-39.196E-03,+60.302E-03
-3.610000E+00,+20.100E-03,-41.709E-03,-20.100E-03
-3.605000E+00,-42.714E-03,-39.196E-03,-2.513E-03
-3.600000E+00,-17.588E-03,-39.196E-03,+17.588E-03
-3.595000E+00,-60.302E-03,-16.583E-03,+37.688E-03
-3.590000E+00,+20.100E-03,-36.683E-03,+57.789E-03
-3.585000E+00,+2.513E-03,-39.196E-03,+60.302E-03
-3.580000E+00,+20.100E-03,-1.508E-03,-20.100E-03
-3.575000E+00,+100.502E-03,+18.593E-03,+2.513E-03
-3.570000E+00,+22.613E-03,+38.693E-03,-20.100E-03
-3.565000E+00,+2.513E-03,-21.608E-03,+42.714E-03
-3.560000E+00,+20.100E-03,-39.196E-03,-25.126E-03
-3.555000E+00,+42.714E-03,-16.583E-03,+37.688E-03
-3.550000E+00,-55.276E-03,-36.683E-03,-20.100E-03
-3.545000E+00,-42.714E-03,-21.608E-03,-82.915E-03
-3.540000E+00,+25.126E-03,-39.196E-03,+60.302E-03
-3.535000E+00,-37.688E-03,-16.583E-03,+60.302E-03
-3.530000E+00,-57.789E-03,+41.206E-03,+60.302E-03
-3.525000E+00,-60.302E-03,-21.608E-03,-20.100E-03
-3.520000E+00,-17.588E-03,-1.508E-03,+103.015E-03
-3.515000E+00,+20.100E-03,-16.583E-03,+60.302E-03
-3.510000E+00,+17.588E-03,-39.196E-03,+57.789E-03
-3.505000E+00,-42.714E-03,+23.618E-03,+42.714E-03
-3.500000E+00,+20.100E-03,-44.221E-03,+22.613E-03
-3.495000E+00,-60.302E-03,+18.593E-03,+25.126E-03
-3.490000E+00,+20.100E-03,-39.196E-03,-17.588E-03
-3.485000E+00,-140.704E-03,+6.030E-03,-20.100E-03
-3.480000E+00,-60.302E-03,-39.196E-03,-20.100E-03
-3.475000E+00,-2.513E-03,-39.196E-03,+37.688E-03
-3.470000E+00,+97.990E-03,-39.196E-03,-17.588E-03
-3.465000E+00,+2.513E-03,+23.618E-03,-20.100E-03
-3.460000E+00,-55.276E-03,-39.196E-03,+22.613E-03
-3.455000E+00,-60.302E-03,-16.583E-03,+60.302E-03
-3.450000E+00,-57.789E-03,-39.196E-03,-20.100E-03
-3.445000E+00,+82.915E-03,-102.010E-03,+15.075E-03
-3.440000E+00,-60.302E-03,+41.206E-03,+60.302E-03
-3.435000E+00,-82.915E-03,-16.583E-03,+60.302E-03
-3.430000E+00,+20.100E-03,-39.196E-03,+57.789E-03
-3.425000E+00,+20.100E-03,-21.608E-03,+42.714E-03
-3.420000E+00,-60.302E-03,-39.196E-03,+17.588E-03
-3.415000E+00,-2.513E-03,+18.593E-03,+37.688E-03
-3.410000E+00,+97.990E-03,-39.196E-03,-20.100E-03
-3.405000E+00,+20.100E-03,-102.010E-03,+42.714E-03
-3.400000E+00,-22.613E-03,-39.196E-03,-20.100E-03
-3.395000E+00,+20.100E-03,-16.583E-03,-20.100E-03
-3.390000E+00,-57.789E-03,-36.683E-03,-97.990E-03
-3.385000E+00,-42.714E-03,-39.196E-03,+42.714E-03
-3.380000E+00,-65.327E-03,-1.508E-03,-20.100E-03
-3.375000E+00,-2.513E-03,+41.206E-03,-20.100E-03
-3.370000E+00,+97.990E-03,+41.206E-03,-17.588E-03
-3.365000E+00,+2.513E-03,-39.196E-03,+42.714E-03
-3.360000E+00,-22.613E-03,-39.196E-03,+60.302E-03
-3.355000E+00,-15.075E-03,-16.583E-03,+37.688E-03
-3.350000E+00,-57.789E-03,-39.196E-03,-20.100E-03
-3.345000E+00,+20.100E-03,-21.608E-03,+123.116E-03
-3.340000E+00,+20.100E-03,+41.206E-03,+60.302E-03
-3.335000E+00,-37.688E-03,-39.196E-03,-42.714E-03
-3.330000E+00,+20.100E-03,-36.683E-03,+60.302E-03
-3.325000E+00,-105.528E-03,-39.196E-03,+60.302E-03
-3.320000E+00,+20.100E-03,-39.196E-03,-20.100E-03
-3.315000E+00,-37.688E-03,-39.196E-03,+2.513E-03
-3.310000E+00,+95.477E-03,+36.181E-03,+57.789E-03
-3.305000E+00,-60.302E-03,-56.784E-03,-20.100E-03
-3.300000E+00,+20.100E-03,+41.206E-03,+17.588E-03
-3.295000E+00,+20.100E-03,-16.583E-03,-20.100E-03
