x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.470000E-03,,,,
-2.467500E-03,+539.133128E-03,+526.811134E-03,+518.938435E-03,+526.915796E-03
-2.465000E-03,+539.133128E-03,+504.616830E-03,+515.483661E-03,+526.915796E-03
-2.462500E-03,+539.133128E-03,+526.078304E-03,+514.122690E-03,+506.815294E-03
-2.460000E-03,+540.494099E-03,+541.363060E-03,+537.677966E-03,+524.193853E-03
-2.457500E-03,+539.133128E-03,+541.363060E-03,+518.938435E-03,+517.179615E-03
-2.455000E-03,+557.035138E-03,+541.363060E-03,+518.938435E-03,+506.082463E-03
-2.452500E-03,+539.133128E-03,+521.262558E-03,+539.038938E-03,+506.815294E-03
-2.450000E-03,+556.406997E-03,+538.536427E-03,+518.938435E-03,+506.815294E-03
-2.447500E-03,+532.956411E-03,+541.363060E-03,+526.685504E-03,+520.739079E-03
-2.445000E-03,+528.873496E-03,+536.442625E-03,+518.938435E-03,+511.735729E-03
-2.442500E-03,+519.032625E-03,+537.280146E-03,+534.956023E-03,+506.815294E-03
-2.440000E-03,+552.219392E-03,+541.363060E-03,+525.952673E-03,+532.987823E-03
-2.437500E-03,+539.133128E-03,+539.373948E-03,+516.949323E-03,+490.693016E-03
-2.435000E-03,+528.140666E-03,+521.262558E-03,+548.146978E-03,+495.822832E-03
-2.432500E-03,+519.242006E-03,+521.471938E-03,+539.038938E-03,+486.924172E-03
-2.430000E-03,+541.436310E-03,+552.564903E-03,+539.038938E-03,+535.814456E-03
-2.427500E-03,+539.133128E-03,+539.164568E-03,+536.840445E-03,+506.815294E-03
-2.425000E-03,+525.837483E-03,+527.753345E-03,+525.743293E-03,+520.425009E-03
-2.422500E-03,+539.133128E-03,+505.454351E-03,+514.646140E-03,+526.915796E-03
-2.420000E-03,+539.133128E-03,+521.262558E-03,+518.938435E-03,+517.493686E-03
-2.417500E-03,+532.747031E-03,+507.548153E-03,+539.038938E-03,+520.529699E-03
-2.415000E-03,+556.616377E-03,+541.363060E-03,+536.421685E-03,+524.298543E-03
-2.412500E-03,+547.613027E-03,+512.782659E-03,+539.038938E-03,+509.955997E-03
-2.410000E-03,+538.609677E-03,+540.839610E-03,+518.938435E-03,+507.338744E-03
-2.407500E-03,+549.706830E-03,+550.889861E-03,+529.512137E-03,+506.815294E-03
-2.405000E-03,+537.562776E-03,+542.933412E-03,+518.938435E-03,+508.385646E-03
-2.402500E-03,+551.800632E-03,+516.028052E-03,+531.605939E-03,+506.815294E-03
-2.400000E-03,+539.133128E-03,+554.135255E-03,+526.266743E-03,+510.479448E-03
-2.397500E-03,+524.371821E-03,+541.363060E-03,+563.222354E-03,+506.815294E-03
-2.395000E-03,+553.475674E-03,+535.605104E-03,+539.038938E-03,+512.573250E-03
-2.392500E-03,+519.032625E-03,+541.363060E-03,+518.938435E-03,+520.425009E-03
-2.390000E-03,+539.133128E-03,+541.363060E-03,+518.938435E-03,+519.064037E-03
-2.387500E-03,+539.133128E-03,+540.211469E-03,+536.735755E-03,+545.864707E-03
-2.385000E-03,+539.133128E-03,+541.363060E-03,+508.783494E-03,+516.970235E-03
-2.382500E-03,+540.075339E-03,+522.204769E-03,+539.038938E-03,+468.498711E-03
-2.380000E-03,+539.133128E-03,+529.323697E-03,+506.899072E-03,+514.876433E-03
-2.377500E-03,+522.068639E-03,+521.262558E-03,+501.873946E-03,+506.815294E-03
-2.375000E-03,+530.967299E-03,+529.428387E-03,+524.905772E-03,+512.782630E-03
-2.372500E-03,+524.162441E-03,+536.233245E-03,+539.038938E-03,+526.915796E-03
-2.370000E-03,+535.259593E-03,+541.363060E-03,+522.811970E-03,+506.815294E-03
-2.367500E-03,+552.010012E-03,+528.486176E-03,+526.162053E-03,+519.692178E-03
-2.365000E-03,+540.912860E-03,+523.042290E-03,+520.718167E-03,+508.595026E-03
-2.362500E-03,+540.598789E-03,+541.363060E-03,+518.938435E-03,+505.349632E-03
-2.360000E-03,+519.032625E-03,+541.048990E-03,+518.624365E-03,+487.028862E-03
-2.357500E-03,+550.544350E-03,+529.951838E-03,+518.938435E-03,+498.126014E-03
-2.355000E-03,+541.541000E-03,+523.670431E-03,+518.938435E-03,+526.915796E-03
-2.352500E-03,+552.638153E-03,+534.767583E-03,+532.443460E-03,+526.915796E-03
-2.350000E-03,+534.631453E-03,+536.861385E-03,+518.938435E-03,+522.414121E-03
-2.347500E-03,+554.731955E-03,+541.363060E-03,+503.339608E-03,+538.012948E-03
-2.345000E-03,+559.233630E-03,+534.767583E-03,+505.433410E-03,+513.410771E-03
-2.342500E-03,+539.133128E-03,+521.262558E-03,+536.631065E-03,+504.407421E-03
-2.340000E-03,+547.822407E-03,+521.262558E-03,+518.938435E-03,+515.504573E-03
-2.337500E-03,+499.874334E-03,+540.734920E-03,+519.252506E-03,+507.443435E-03
-2.335000E-03,+517.566964E-03,+541.363060E-03,+528.255856E-03,+506.815294E-03
-2.332500E-03,+559.233630E-03,+541.363060E-03,+539.038938E-03,+488.494523E-03
-2.330000E-03,+552.010012E-03,+541.363060E-03,+539.038938E-03,+506.815294E-03
