x-axis,1,2,3
second,Volt,Volt,Volt
-20.12000E-03,+19.58167E-03,-70.35178E-03,+70.35178E-03
-20.09500E-03,-7.58614E-03,+10.05023E-03,-10.05023E-03
-20.07000E-03,-12.56283E-03,+10.05023E-03,-10.05023E-03
-20.04500E-03,+7.53767E-03,+10.05023E-03,-10.05023E-03
-20.02000E-03,-4.35336E-03,-37.51391E-03,-10.05023E-03
-19.99500E-03,-11.76735E-03,+10.05023E-03,-10.05023E-03
-19.97000E-03,+17.33810E-03,-31.15007E-03,+29.15148E-03
-19.94500E-03,-12.56283E-03,+85.27173E-03,-10.05023E-03
-19.92000E-03,+7.53767E-03,+10.05023E-03,-10.05023E-03
-19.89500E-03,+7.53767E-03,-70.35178E-03,-23.59317E-03
-19.87000E-03,+22.01896E-03,-12.42662E-03,-10.05023E-03
-19.84500E-03,+22.16183E-03,-70.35178E-03,+70.35178E-03
-19.82000E-03,-5.50562E-03,-56.23736E-03,-76.33782E-03
-19.79500E-03,+7.53767E-03,+10.05023E-03,-10.05023E-03
-19.77000E-03,+7.53767E-03,+84.70025E-03,-10.05023E-03
-19.74500E-03,-13.34822E-03,-31.72155E-03,-51.82201E-03
-19.72000E-03,-32.01072E-03,-67.74134E-03,-12.66067E-03
-19.69500E-03,-12.56283E-03,-56.76847E-03,-23.63354E-03
-19.67000E-03,+7.53767E-03,-59.37891E-03,-79.47937E-03
-19.64500E-03,+7.53767E-03,+10.05023E-03,-40.35840E-03
-19.62000E-03,+7.53767E-03,-9.28507E-03,-51.78164E-03
-19.59500E-03,+7.53767E-03,-6.63426E-03,-26.73472E-03
-19.57000E-03,+7.53767E-03,+10.05023E-03,-10.05023E-03
-19.54500E-03,-10.48232E-03,+10.05023E-03,-10.05023E-03
-19.52000E-03,-12.56283E-03,-34.29162E-03,+34.29162E-03
-19.49500E-03,+7.53767E-03,+10.05023E-03,-90.37150E-03
-19.47000E-03,+7.53767E-03,+10.05023E-03,+34.37236E-03
-19.44500E-03,-10.46213E-03,+1.64743E-03,-10.05023E-03
-19.42000E-03,+633.43E-06,+10.05023E-03,-62.83525E-03
-19.39500E-03,+3.34636E-03,+10.05023E-03,-26.81546E-03
-19.37000E-03,+7.53767E-03,+10.05023E-03,+51.09722E-03
