x-axis,1,2
second,Volt,Volt
-470.0000E-06,+487.4371700E-03,+490.2009927E-03
-469.5000E-06,+503.1406874E-03,+490.2009927E-03
-469.0000E-06,+468.5929491E-03,+470.1004904E-03
-468.5000E-06,+513.1909386E-03,+481.4070229E-03
-468.0000E-06,+507.5376723E-03,+490.2009927E-03
-467.5000E-06,+491.8341549E-03,+510.3014950E-03
-467.0000E-06,+507.5376723E-03,+470.7286311E-03
-466.5000E-06,+501.8844060E-03,+470.1004904E-03
-466.0000E-06,+518.2160641E-03,+491.4572741E-03
-465.5000E-06,+503.1406874E-03,+490.2009927E-03
-465.0000E-06,+488.0653107E-03,+490.2009927E-03
-464.5000E-06,+498.7437025E-03,+484.5477264E-03
-464.0000E-06,+487.4371700E-03,+500.8793845E-03
-463.5000E-06,+503.1406874E-03,+481.4070229E-03
-463.0000E-06,+486.8090293E-03,+470.1004904E-03
-462.5000E-06,+478.6432002E-03,+484.5477264E-03
-462.0000E-06,+496.8592805E-03,+479.5226008E-03
-461.5000E-06,+476.1306375E-03,+474.4974753E-03
-461.0000E-06,+488.0653107E-03,+490.8291334E-03
-460.5000E-06,+501.8844060E-03,+475.7537566E-03
-460.0000E-06,+478.0150595E-03,+490.2009927E-03
-459.5000E-06,+503.1406874E-03,+490.2009927E-03
-459.0000E-06,+507.5376723E-03,+489.5728520E-03
-458.5000E-06,+481.7839037E-03,+475.7537566E-03
-458.0000E-06,+507.5376723E-03,+490.2009927E-03
-457.5000E-06,+507.5376723E-03,+470.1004904E-03
-457.0000E-06,+488.0653107E-03,+470.7286311E-03
-456.5000E-06,+487.4371700E-03,+490.2009927E-03
-456.0000E-06,+498.1155618E-03,+490.2009927E-03
-455.5000E-06,+491.8341549E-03,+474.4974753E-03
-455.0000E-06,+488.0653107E-03,+489.5728520E-03
-454.5000E-06,+487.4371700E-03,+484.5477264E-03
-454.0000E-06,+498.1155618E-03,+470.1004904E-03
-453.5000E-06,+503.1406874E-03,+454.3969730E-03
-453.0000E-06,+486.8090293E-03,+509.0452136E-03
-452.5000E-06,+501.8844060E-03,+490.2009927E-03
-452.0000E-06,+498.1155618E-03,+490.2009927E-03
-451.5000E-06,+503.1406874E-03,+490.2009927E-03
-451.0000E-06,+527.0100339E-03,+470.1004904E-03
-450.5000E-06,+507.5376723E-03,+484.5477264E-03
-450.0000E-06,+487.4371700E-03,+490.2009927E-03
-449.5000E-06,+487.4371700E-03,+470.1004904E-03
-449.0000E-06,+507.5376723E-03,+490.2009927E-03
-448.5000E-06,+493.0904363E-03,+490.2009927E-03
