x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-4.999970E+00,-251.256E-03,-301.507E-03,+0.0E+00,-452.261E-03
-4.994970E+00,+150.754E-03,-75.377E-03,-452.261E-03,-628.141E-03
-4.989970E+00,+25.126E-03,-301.507E-03,-276.382E-03,-452.261E-03
-4.984970E+00,+100.503E-03,-276.382E-03,-25.126E-03,-452.261E-03
-4.979970E+00,-175.879E-03,-628.141E-03,-75.377E-03,-125.628E-03
-4.974970E+00,-75.377E-03,-75.377E-03,-226.131E-03,-452.261E-03
-4.969970E+00,-125.628E-03,-175.879E-03,-125.628E-03,-326.633E-03
-4.964970E+00,+125.628E-03,-301.507E-03,-25.126E-03,-50.251E-03
-4.959970E+00,-251.256E-03,-301.507E-03,-326.633E-03,-452.261E-03
-4.954970E+00,-251.256E-03,-301.507E-03,-276.382E-03,-226.131E-03
-4.949970E+00,-402.010E-03,-175.879E-03,-276.382E-03,-326.633E-03
-4.944970E+00,+100.503E-03,+100.503E-03,-25.126E-03,-427.136E-03
-4.939970E+00,+75.377E-03,+25.126E-03,-326.633E-03,-452.261E-03
-4.934970E+00,-75.377E-03,-125.628E-03,-402.010E-03,-276.382E-03
-4.929970E+00,-125.628E-03,-175.879E-03,-125.628E-03,-452.261E-03
-4.924970E+00,-251.256E-03,+100.503E-03,-753.769E-03,-50.251E-03
-4.919970E+00,-175.879E-03,-150.754E-03,-75.377E-03,-452.261E-03
-4.914970E+00,+150.754E-03,-75.377E-03,+0.0E+00,-276.382E-03
-4.909970E+00,+150.754E-03,-301.507E-03,-125.628E-03,-326.633E-03
-4.904970E+00,-603.015E-03,-276.382E-03,-25.126E-03,-427.136E-03
-4.899970E+00,-251.256E-03,-376.884E-03,+326.633E-03,-452.261E-03
-4.894970E+00,+150.754E-03,+100.503E-03,-175.879E-03,-50.251E-03
-4.889970E+00,+150.754E-03,+100.503E-03,-527.638E-03,-175.879E-03
-4.884970E+00,+125.628E-03,-301.507E-03,-25.126E-03,-427.136E-03
-4.879970E+00,+402.010E-03,+25.126E-03,-653.266E-03,-778.895E-03
-4.874970E+00,-251.256E-03,-251.256E-03,+0.0E+00,-452.261E-03
-4.869970E+00,-251.256E-03,-175.879E-03,-402.010E-03,-577.890E-03
-4.864970E+00,-251.256E-03,-276.382E-03,+351.759E-03,-427.136E-03
-4.859970E+00,-175.879E-03,+25.126E-03,+326.633E-03,+25.126E-03
-4.854970E+00,-25.125E-03,-125.628E-03,+0.0E+00,-452.261E-03
-4.849970E+00,+25.126E-03,-427.136E-03,+0.0E+00,-452.261E-03
-4.844970E+00,-251.256E-03,-251.256E-03,+0.0E+00,-452.261E-03
-4.839970E+00,-251.256E-03,+25.126E-03,+0.0E+00,-452.261E-03
-4.834970E+00,-251.256E-03,-75.377E-03,-402.010E-03,-276.382E-03
-4.829970E+00,-125.628E-03,-175.879E-03,+0.0E+00,-452.261E-03
-4.824970E+00,-251.256E-03,+75.377E-03,-25.126E-03,-427.136E-03
-4.819970E+00,+0.0E+00,-376.884E-03,+0.0E+00,-376.885E-03
-4.814970E+00,-25.125E-03,+100.503E-03,-577.889E-03,-50.251E-03
-4.809970E+00,-125.628E-03,-25.125E-03,-402.010E-03,-301.508E-03
-4.804970E+00,+125.628E-03,+75.377E-03,-402.010E-03,-427.136E-03
-4.799970E+00,-251.256E-03,-226.130E-03,+0.0E+00,-452.261E-03
-4.794970E+00,-25.125E-03,+100.503E-03,-402.010E-03,-276.382E-03
-4.789970E+00,+150.754E-03,+100.503E-03,-125.628E-03,-452.261E-03
-4.784970E+00,+150.754E-03,-276.382E-03,-25.126E-03,-452.261E-03
-4.779970E+00,-251.256E-03,+25.126E-03,-402.010E-03,-376.885E-03
-4.774970E+00,-301.507E-03,-125.628E-03,-175.879E-03,-226.131E-03
-4.769970E+00,+25.126E-03,-25.125E-03,+0.0E+00,-326.633E-03
-4.764970E+00,-226.130E-03,+75.377E-03,-25.126E-03,-452.261E-03
-4.759970E+00,-502.512E-03,-301.507E-03,-326.633E-03,-527.638E-03
-4.754970E+00,-25.125E-03,-301.507E-03,-175.879E-03,-402.010E-03
-4.749970E+00,-125.628E-03,+100.503E-03,-402.010E-03,-452.261E-03
-4.744970E+00,+502.513E-03,+75.377E-03,-402.010E-03,+301.507E-03
-4.739970E+00,-251.256E-03,-301.507E-03,+0.0E+00,-452.261E-03
-4.734970E+00,+150.754E-03,-301.507E-03,-175.879E-03,-276.382E-03
-4.729970E+00,-125.628E-03,-175.879E-03,+0.0E+00,-50.251E-03
-4.724970E+00,+150.754E-03,+75.377E-03,-402.010E-03,-75.377E-03
-4.719970E+00,-251.256E-03,-226.130E-03,-75.377E-03,-125.628E-03
-4.714970E+00,-251.256E-03,-301.507E-03,-226.131E-03,-452.261E-03
-4.709970E+00,-125.628E-03,-577.889E-03,-251.256E-03,-452.261E-03
-4.704970E+00,-226.130E-03,-301.507E-03,-753.769E-03,-75.377E-03
-4.699970E+00,-502.512E-03,+25.126E-03,-326.633E-03,-125.628E-03
-4.694970E+00,+150.754E-03,-75.377E-03,-402.010E-03,-226.131E-03
-4.689970E+00,-251.256E-03,-301.507E-03,-276.382E-03,-452.261E-03
-4.684970E+00,-226.130E-03,+75.377E-03,-25.126E-03,-427.136E-03
-4.679970E+00,+150.754E-03,-301.507E-03,-402.010E-03,+276.382E-03
-4.674970E+00,+150.754E-03,-301.507E-03,+0.0E+00,-452.261E-03
-4.669970E+00,-251.256E-03,-175.879E-03,-125.628E-03,-326.633E-03
-4.664970E+00,+150.754E-03,-703.517E-03,+0.0E+00,-427.136E-03
-4.659970E+00,-326.633E-03,-301.507E-03,-402.010E-03,-376.885E-03
-4.654970E+00,+150.754E-03,-125.628E-03,-175.879E-03,+175.879E-03
-4.649970E+00,+25.126E-03,-25.125E-03,-125.628E-03,-175.879E-03
-4.644970E+00,+125.628E-03,+75.377E-03,-376.884E-03,-452.261E-03
-4.639970E+00,+75.377E-03,+25.126E-03,+0.0E+00,-452.261E-03
-4.634970E+00,+150.754E-03,-75.377E-03,-402.010E-03,-276.382E-03
-4.629970E+00,+150.754E-03,-175.879E-03,-402.010E-03,-50.251E-03
-4.624970E+00,+125.628E-03,+100.503E-03,-376.884E-03,-427.136E-03
-4.619970E+00,-251.256E-03,-301.507E-03,+0.0E+00,-452.261E-03
-4.614970E+00,-251.256E-03,+100.503E-03,-226.131E-03,-678.392E-03
-4.609970E+00,-125.628E-03,-175.879E-03,-150.754E-03,-175.879E-03
-4.604970E+00,-226.130E-03,+75.377E-03,+0.0E+00,-427.136E-03
-4.599970E+00,-251.256E-03,-301.507E-03,-326.633E-03,-703.518E-03
-4.594970E+00,-75.377E-03,-125.628E-03,-175.879E-03,-452.261E-03
-4.589970E+00,-251.256E-03,-301.507E-03,-125.628E-03,-175.879E-03
-4.584970E+00,+150.754E-03,-326.633E-03,-376.884E-03,-75.377E-03
-4.579970E+00,+150.754E-03,+25.126E-03,-326.633E-03,-125.628E-03
-4.574970E+00,-75.377E-03,-301.507E-03,-175.879E-03,-50.251E-03
-4.569970E+00,-376.884E-03,-150.754E-03,-527.638E-03,-452.261E-03
-4.564970E+00,+125.628E-03,-678.392E-03,-25.126E-03,-452.261E-03
-4.559970E+00,+0.0E+00,-226.130E-03,-150.754E-03,-452.261E-03
-4.554970E+00,-301.507E-03,-75.377E-03,+50.251E-03,-276.382E-03
-4.549970E+00,+25.126E-03,-25.125E-03,-125.628E-03,-452.261E-03
-4.544970E+00,-226.130E-03,-301.507E-03,-376.884E-03,-427.136E-03
-4.539970E+00,-251.256E-03,-301.507E-03,-75.377E-03,-376.885E-03
-4.534970E+00,-75.377E-03,-351.759E-03,-452.261E-03,-50.251E-03
-4.529970E+00,+25.126E-03,-427.136E-03,-402.010E-03,-603.015E-03
-4.524970E+00,-251.256E-03,-301.507E-03,-778.894E-03,-427.136E-03
-4.519970E+00,-326.633E-03,+100.503E-03,-75.377E-03,-376.885E-03
-4.514970E+00,+150.754E-03,-301.507E-03,-402.010E-03,-452.261E-03
-4.509970E+00,+25.126E-03,-175.879E-03,-402.010E-03,-175.879E-03
-4.504970E+00,-603.015E-03,+50.251E-03,-75.377E-03,-427.136E-03
-4.499970E+00,-175.879E-03,-226.130E-03,+0.0E+00,-50.251E-03
-4.494970E+00,-25.125E-03,-477.387E-03,-577.889E-03,-678.392E-03
-4.489970E+00,-251.256E-03,-175.879E-03,-276.382E-03,-301.508E-03
-4.484970E+00,+125.628E-03,-276.382E-03,-25.126E-03,-427.136E-03
-4.479970E+00,-502.512E-03,-226.130E-03,-75.377E-03,-452.261E-03
-4.474970E+00,-301.507E-03,-301.507E-03,+0.0E+00,-452.261E-03
-4.469970E+00,-125.628E-03,-301.507E-03,-125.628E-03,-326.633E-03
-4.464970E+00,+150.754E-03,-276.382E-03,-25.126E-03,-452.261E-03
-4.459970E+00,-100.502E-03,+25.126E-03,-577.889E-03,-50.251E-03
-4.454970E+00,-477.387E-03,+100.503E-03,-628.141E-03,-452.261E-03
-4.449970E+00,-125.628E-03,-175.879E-03,-402.010E-03,-175.879E-03
-4.444970E+00,-226.130E-03,+75.377E-03,-376.884E-03,-427.136E-03
-4.439970E+00,+75.377E-03,-226.130E-03,+0.0E+00,-452.261E-03
-4.434970E+00,-251.256E-03,-75.377E-03,-402.010E-03,-276.382E-03
-4.429970E+00,-251.256E-03,-301.507E-03,-678.392E-03,-326.633E-03
-4.424970E+00,-226.130E-03,+100.503E-03,+25.126E-03,-75.377E-03
-4.419970E+00,-251.256E-03,-301.507E-03,-402.010E-03,-452.261E-03
-4.414970E+00,-25.125E-03,-301.507E-03,-402.010E-03,-452.261E-03
-4.409970E+00,-125.628E-03,-301.507E-03,-527.638E-03,-452.261E-03
-4.404970E+00,-603.015E-03,+100.503E-03,-402.010E-03,-75.377E-03
-4.399970E+00,+75.377E-03,-226.130E-03,-326.633E-03,-376.885E-03
-4.394970E+00,-251.256E-03,-301.507E-03,+0.0E+00,-452.261E-03
-4.389970E+00,-125.628E-03,-25.125E-03,+0.0E+00,-50.251E-03
-4.384970E+00,-226.130E-03,+75.377E-03,+376.884E-03,-50.251E-03
-4.379970E+00,+75.377E-03,-226.130E-03,-75.377E-03,-376.885E-03
-4.374970E+00,-75.377E-03,-301.507E-03,-402.010E-03,-452.261E-03
-4.369970E+00,+25.126E-03,-25.125E-03,+25.126E-03,-326.633E-03
-4.364970E+00,-628.140E-03,-301.507E-03,+0.0E+00,-427.136E-03
-4.359970E+00,-251.256E-03,+25.126E-03,-402.010E-03,-50.251E-03
-4.354970E+00,+150.754E-03,-301.507E-03,+226.131E-03,-452.261E-03
-4.349970E+00,-125.628E-03,-301.507E-03,-402.010E-03,+75.377E-03
-4.344970E+00,+150.754E-03,+75.377E-03,-25.126E-03,-50.251E-03
-4.339970E+00,+75.377E-03,-226.130E-03,-75.377E-03,+25.126E-03
-4.334970E+00,-427.135E-03,-75.377E-03,-452.261E-03,-226.131E-03
-4.329970E+00,+301.508E-03,-25.125E-03,+0.0E+00,-452.261E-03
-4.324970E+00,-226.130E-03,-301.507E-03,-25.126E-03,-427.136E-03
-4.319970E+00,-251.256E-03,-301.507E-03,+0.0E+00,-125.628E-03
-4.314970E+00,-251.256E-03,-125.628E-03,+0.0E+00,-452.261E-03
-4.309970E+00,+0.0E+00,+100.503E-03,-276.382E-03,-452.261E-03
-4.304970E+00,+125.628E-03,+75.377E-03,-376.884E-03,-75.377E-03
-4.299970E+00,+150.754E-03,-226.130E-03,+0.0E+00,-452.261E-03
-4.294970E+00,-25.125E-03,-301.507E-03,-175.879E-03,-276.382E-03
-4.289970E+00,+25.126E-03,-301.507E-03,-125.628E-03,-326.633E-03
-4.284970E+00,-201.005E-03,-703.517E-03,+0.0E+00,-75.377E-03
-4.279970E+00,-251.256E-03,+25.126E-03,-402.010E-03,-50.251E-03
-4.274970E+00,+326.633E-03,-301.507E-03,-175.879E-03,-452.261E-03
-4.269970E+00,+150.754E-03,-301.507E-03,-251.256E-03,-50.251E-03
-4.264970E+00,-226.130E-03,-276.382E-03,-402.010E-03,-75.377E-03
-4.259970E+00,+150.754E-03,-301.507E-03,+326.633E-03,-778.895E-03
-4.254970E+00,-251.256E-03,-75.377E-03,-402.010E-03,+125.628E-03
-4.249970E+00,+301.508E-03,-301.507E-03,+276.382E-03,-577.890E-03
-4.244970E+00,+150.754E-03,+75.377E-03,-376.884E-03,-427.136E-03
-4.239970E+00,-251.256E-03,-301.507E-03,-326.633E-03,-452.261E-03
-4.234970E+00,+150.754E-03,-301.507E-03,-226.131E-03,-276.382E-03
-4.229970E+00,+25.126E-03,-301.507E-03,+0.0E+00,-326.633E-03
-4.224970E+00,+125.628E-03,-276.382E-03,+351.759E-03,-427.136E-03
-4.219970E+00,+150.754E-03,+100.503E-03,-402.010E-03,-50.251E-03
-4.214970E+00,+100.503E-03,-301.507E-03,-402.010E-03,-226.131E-03
-4.209970E+00,-251.256E-03,-25.125E-03,-402.010E-03,-175.879E-03
-4.204970E+00,-251.256E-03,+100.503E-03,+0.0E+00,-75.377E-03
-4.199970E+00,-175.879E-03,-376.884E-03,-402.010E-03,-703.518E-03
-4.194970E+00,-75.377E-03,-75.377E-03,-226.131E-03,-452.261E-03
-4.189970E+00,-251.256E-03,+100.503E-03,+25.126E-03,-201.005E-03
-4.184970E+00,+502.513E-03,-276.382E-03,-402.010E-03,-477.387E-03
-4.179970E+00,-251.256E-03,-301.507E-03,-75.377E-03,-125.628E-03
-4.174970E+00,-75.377E-03,-75.377E-03,-226.131E-03,-452.261E-03
-4.169970E+00,+150.754E-03,-301.507E-03,-402.010E-03,-452.261E-03
-4.164970E+00,-251.256E-03,-276.382E-03,-402.010E-03,-452.261E-03
-4.159970E+00,-175.879E-03,-226.130E-03,+0.0E+00,-452.261E-03
-4.154970E+00,-25.125E-03,-301.507E-03,-175.879E-03,+175.879E-03
-4.149970E+00,+150.754E-03,-427.136E-03,-276.382E-03,-175.879E-03
-4.144970E+00,+175.880E-03,+75.377E-03,-25.126E-03,-50.251E-03
-4.139970E+00,-251.256E-03,-50.251E-03,-402.010E-03,-125.628E-03
-4.134970E+00,-427.135E-03,-75.377E-03,-402.010E-03,-452.261E-03
-4.129970E+00,-125.628E-03,-175.879E-03,-125.628E-03,-175.879E-03
-4.124970E+00,+175.880E-03,-276.382E-03,+376.884E-03,-452.261E-03
-4.119970E+00,+150.754E-03,-301.507E-03,-402.010E-03,-376.885E-03
-4.114970E+00,-427.135E-03,+100.503E-03,-402.010E-03,-452.261E-03
-4.109970E+00,+150.754E-03,-301.507E-03,+125.628E-03,-175.879E-03
-4.104970E+00,+125.628E-03,+75.377E-03,+25.126E-03,-452.261E-03
-4.099970E+00,+150.754E-03,-226.130E-03,+0.0E+00,-778.895E-03
